genes,baseMean,log2FoldChange,lfcSE,pvalue,padj,tibble_id,baseMean_ref,log2FoldChange_ref,lfcSE_ref,pvalue_ref,padj_ref,tibble_id_ref,significance
Ankrd23,16.62541028176074,-0.0021278192838057202,0.08003629739110227,0.9117598309795708,0.9849633072963251,CD62Lneg,13.332476278801206,6.105249358554675e-4,0.05654554952474216,0.9415292904052066,0.9997821032151102,CD62Lpos,None
Ankrd39,159.45182391122256,-8.729262361531348e-4,0.04868537829726596,0.968556039373434,0.9931682388242001,CD62Lneg,121.93257957339486,0.004924280515839683,0.033809251119950326,0.5583983164834783,0.9997821032151102,CD62Lpos,None
Sema4c,3.968159666370222,-0.002616534304039718,0.1044338464464743,0.8741048256105108,0.976286842089351,CD62Lneg,0.7042740912321499,-1.9997903529654705e-4,0.09261798301874674,0.9694778539760267,NA,CD62Lpos,None
Fam178b,0.19191749410137257,0.002706828001932829,0.14680428017570574,0.6952137880516773,NA,CD62Lneg,0.1370972490206724,0.0010420714477227336,0.10275447243959412,0.7073046741788482,NA,CD62Lpos,None
Cox5b,4222.27002852537,0.020478115428733935,0.0276950533233941,0.35256536487315593,0.7958739494711515,CD62Lneg,3590.8321501859186,0.0046421186435230705,0.017587085850313263,0.30687488649962763,0.9997821032151102,CD62Lpos,None
Actr1b,228.84201831793501,-0.04053608134820625,0.05546510983596293,0.12690529723073746,0.5599336868849255,CD62Lneg,179.56205554074873,0.008203854716389618,0.03751431093944707,0.36994381256430714,0.9997821032151102,CD62Lpos,None
4933424G06Rik,1.987057541975772,-0.005888599627791174,0.12080582437710337,0.6855341144644835,NA,CD62Lneg,1.0387851804414816,-0.0041216214417631935,0.09044707949967899,0.526973350664866,NA,CD62Lpos,None
Zap70,1979.2030822676206,0.02514301963776907,0.03827011904056101,0.3043041841791196,0.760820814312174,CD62Lneg,1057.9166551450971,0.08101401450622354,0.0695412712839087,0.005446983193405705,0.16678715940004285,CD62Lpos,None
Tmem131,307.3496624027846,-0.05854218642795472,0.060285233399002366,0.047104002402597184,0.3450630744482469,CD62Lneg,276.60775495448286,-0.018366494400044335,0.04967061034146189,0.13021257717271473,0.8610072821068321,CD62Lpos,None
Gm38115,3.1520695447888314,-3.972939017750635e-4,0.10851333290141608,0.9799716469141113,NA,CD62Lneg,2.6673163333544565,-0.0024539077204879783,0.07685769834130217,0.7397719107186602,NA,CD62Lpos,None
