genes,baseMean,log2FoldChange,lfcSE,pvalue,padj
Msc,0.18914853135546106,-7.12862314782363e-4,0.10639192804445534,0.8938474257947847,NA
Sbspon,0.36642027388526005,0.003000934085512208,0.09066515306435134,0.7530571900727716,NA
4930444P10Rik,0.2066753917381399,4.5364814788790403e-4,0.11016646667206978,0.8927105149612468,NA
Gm28153,0.13982299749797414,0.001331377267307374,0.10788205298826045,0.7819784750827974,NA
Pkhd1,0.17380848539929716,-0.002546010742709496,0.10402919079940516,0.6979489869817839,NA
Il17f,0.0396866693584773,2.8542957770182086e-4,0.11014281181248728,0.9323616273458358,NA
6720483E21Rik,0.30300369228567864,-3.04215778847982e-4,0.09632019387839677,0.9703031235870457,NA
Khdc1c,0.09570549869730156,0.0011240984443978087,0.10703808929085841,0.8268200576100038,NA
Adgrb3,0.12537958657880355,0.0021154819014762775,0.1055868977913924,0.7213786928931779,NA
Ptp4a1,0.6879956103979021,-0.0011994403821830465,0.08340751853918764,0.9086704312468675,NA
4931428L18Rik,0.6464989455066662,0.011378348923546212,0.09592976987696962,0.32768125931011943,NA
Khdrbs2,0.056622136463509956,2.8543035106144346e-4,0.11014281189649981,0.9323614445564097,NA
Gm26788,1.1034615147013052,0.013963422339694187,0.09666167363440487,0.2685334456293673,NA
Gm28306,0.28173504559407286,-0.0017375439963663835,0.0956815914758369,0.8365454398562806,NA
Prss39,0.1569888896240089,0.00365624990367122,0.1015894957984587,0.6290515873736522,NA
Cfc1,0.1407537099078408,0.002078945668804452,0.10562487425345443,0.7249423477783851,NA
Gm38336,0.9104876210301297,-0.021479805896900902,0.1204944881228429,0.12264940658960327,NA
Gm33280,0.859971981295417,0.019118635922505723,0.11019161671607916,0.16170384196909698,NA
4930403P22Rik,0.004995631249182487,0,0.1101273064908548,1,NA
Fer1l5,0.07285907678286617,-1.1513685072195517e-4,0.107096450292462,0.9816558689408318,NA
Sema4c,1.109175215888486,-0.01234899560587095,0.09755735665446781,0.2975030360311416,NA
Fam178b,0.09104446018866437,0,0.1081643191835199,1,NA
4933424G06Rik,0.775847712674981,-0.0171128207056035,0.1157884052347511,0.16089825895561682,NA
4930439A04Rik,0.09157845920499898,5.410492555404263e-4,0.10815052890329106,0.905246398649868,NA
4930556I23Rik,0.19624028417819542,-0.0018602369655833296,0.10370228022857736,0.7740623254929047,NA
Gm26805,0.19118923687392225,0.0023919847548551938,0.10195011121101454,0.7363399398403667,NA
Gm37062,0.11775147666529749,9.357441741596771e-4,0.10788673729538058,0.8430801770087651,NA
Gm16150,0.7541888384812501,4.219397225204633e-4,0.08472972756438851,0.9670739938172874,NA
Gm16151,0.14229443587765808,-1.5723838648180435e-4,0.10304713847644845,0.9806207716376265,NA
Gm16152,0.79774336861319906,8.653539204906643e-4,0.08397550642511867,0.9333809181242089,NA
Gm37707,0.018221761243159253,1.1727016478145026e-4,0.11012992406828008,0.9721805376748728,NA
Tbc1d8,0.37413442835473454,0.003300794458324539,0.09177914602943417,0.7258221409437585,NA
Creg2,0.15769354080995865,8.835326623864136e-5,0.10111730755745466,0.9899665212365165,NA
Rfx8,0.13943488515956762,7.372839142915268e-5,0.10330738779388549,0.9907966572913686,NA
1700066B17Rik,0.702794884411997,0.003762040359719508,0.08753500452892685,0.711671331550175,NA
Il1r1,0.27842284087979424,0.003672725307021139,0.09820582945103265,0.658932405555685,NA
Slc9a2,0.06441065288109302,-6.305200372295514e-5,0.10957964005130381,0.986496182384497,NA
Gm37915,0.3202520053877789,-0.005163261768847447,0.0980059292777325,0.5592826241598974,NA
Gm28782,0.03522698623446485,6.219480036726412e-4,0.11020089387138826,0.853327582151176,NA
8430432A02Rik,0.29471947438396573,0.0018802457722056599,0.09928413349215517,0.8061452029842415,NA
Ecrg4,0.2961592811808193,-0.002047615113941137,0.09392959984406607,0.8161296790849056,NA
Gm29155,0.15985228020676798,5.066828432421615e-4,0.10290798006007183,0.9381462224952161,NA
Gm29156,0.20054655921885078,0.0023912099840817697,0.09610218335230584,0.7770035577135799,NA
Mettl21c,0.89059271349133,-0.005218691457996562,0.0851762442813524,0.6303569677986856,NA
Col5a2,0.1081571316710106,0,0.1101270237701863,1,NA
Slc40a1,0.25694934132970726,0.006074477464942188,0.09820140064777406,0.5065771899349594,NA
Dnah7b,0.17273354133738122,0.003989936798265404,0.10331263059778167,0.5828036776732433,NA
Dnah7c,0.2534867200745556,4.166712574842648e-5,0.09844391745632922,0.9956799824280662,NA
Gm28151,0.4296345990858177,-6.691633708170172e-4,0.08921670719982201,0.9439167390370165,NA
Tmeff2,0.056622136463509956,2.8543035106144346e-4,0.11014281189649981,0.9323614445564097,NA
Myo1b,0.05806567623788963,4.5364440105867115e-4,0.1101664660253871,0.8927113953227279,NA
Gm28178,0.10743799124586982,3.7549154408906963e-4,0.10524921139812833,0.9479289014807734,NA
1700019A02Rik,0.7885551445651722,-0.004627463005898679,0.08498719407602381,0.6663338322960788,NA
Gm28777,0.09125663388063218,7.085717388725251e-4,0.10688483209443146,0.8903430066807174,NA
Hecw2,0.5891406303248173,0.004001399555552934,0.08911269211522445,0.688771167255525,NA
Ccdc150,0.5188571348635682,-5.441861040260779e-4,0.09032116626066282,0.953436207959002,NA
Gm10561,0.16942530954812265,-1.1630730592305877e-4,0.1072250689081389,0.9812582668909416,NA
Satb2,0.2197554371599758,0.007197690010630637,0.10515536632701103,0.3891594662069167,NA
Gm15759,0.3539357617924104,0.012697960546758418,0.11607867954913675,0.18940787090677424,NA
Aox2,0.8267101245406242,0.01171264409318081,0.10031600138440305,0.2987315764498828,NA
C2cd6,0.04617099869729502,-2.2085147351765327e-4,0.10992205669786972,0.9498268149790723,NA
G730003C15Rik,0.9159358952054053,-0.00974274795583036,0.09143060700645957,0.3965401167959419,NA
Mpp4,0.4116076417587299,-0.0026598224615668876,0.09220007381475447,0.7729103911437476,NA
Fzd7,0.18387364272328688,0.0013665711151953667,0.10598089455551325,0.8073865370576171,NA
Gm973,0.7221686362009168,0.006906968110182439,0.09625453848890315,0.48004735453286695,NA
Pard3bos1,0.27143948899047077,0.006074446883613106,0.10234179511303874,0.46836602523284326,NA
Nrp2,0.33804320548178335,0.007493510899895664,0.1044592423751221,0.3862523155160055,NA
Gm13748,0.29682952629329906,0.018169292629754204,0.1311070099299711,0.0989321199479855,NA
Gm28981,0.4659918070071099,0.006672899072288956,0.09682274172228046,0.48711895718574705,NA
Gm28982,0.3079378542276307,-0.006477340060186624,0.10169649279937436,0.4557411486910006,NA
D630023F18Rik,0.06584540085225339,7.513712197867408e-4,0.10970691395239636,0.839693375240726,NA
Pth2r,0.05739946681512107,3.395261254666e-4,0.10971520954341259,0.9259571543533888,NA
Unc80,0.010242415241345821,0,0.11012730649085464,1,NA
Erbb4,0.16032950030405188,0.0012544445317439268,0.10299465519739731,0.8488382933056368,NA
Gm28497,0.23354239674845934,-6.61755610008357e-4,0.09545520752941002,0.9369491085235278,NA
Gm29113,0.6459278280556382,0.008579019074262983,0.0895537077412081,0.44745853740237146,NA
Fn1,0.18966088739522244,0.004019232722950098,0.10133641557002894,0.6042158174767831,NA
Mreg,0.13045941864442342,0.0014594201913746521,0.10530983226810141,0.8035874486311304,NA
Ankar,0.43513723047272224,-3.997826956384356e-4,0.08749315796023763,0.9674162286434943,NA
Cxcr2,0.15865122499555182,-5.315466905768743e-4,0.1065421657759264,0.9195616279464703,NA
Gm28364,0.12822637175694104,-3.1828745363635905e-4,0.10476436394261893,0.957114385275688,NA
Gm29358,0.8254277154502471,-1.8640078881478942e-4,0.08311096056634966,0.9857863016074903,NA
Catip,0.06994237785086432,0,0.10950230436910678,1,NA
Vil1,0.15378630619659872,-3.240146185714684e-4,0.10311107108306937,0.959987961132725,NA
Plcd4,0.7531491373967666,0.0044922264620552875,0.08891575842273408,0.6575795485042151,NA
Stk36,0.06977301181092416,5.004308496505711e-4,0.10846224869382028,0.9091218222356695,NA
Wnt6,0.06013259189357713,1.172689211496981e-4,0.1101299240127633,0.972180832566997,NA
Wnt10a,0.13168521421110727,0.0016414330384221586,0.10046343844817945,0.8229216898846727,NA
Slc23a3,0.38753356977091313,9.466424843199529e-4,0.08923348123139876,0.9208203192256258,NA
A630095N17Rik,0.21838182447843668,-0.005672618548990503,0.10340858555832323,0.47653855733647976,NA
Ptprn,0.9208001179705627,0.007169324791645543,0.08766109248688607,0.5169275244204672,NA
Des,0.04130988698778161,1.1727050643899764e-4,0.11012992408353203,0.9721804566604417,NA
Speg,0.3266062337477047,0.003230800956925331,0.0927719427629664,0.7262767078152401,NA
Asic4,0.08633292676191555,-6.901037421699618e-5,0.10931287543461558,0.9858381261273179,NA
Obsl1,0.9313400564081772,0.02022855161480324,0.1154027438959482,0.14103145324921376,NA
Inha,0.10077002064123555,7.180593412839978e-4,0.10681415544521017,0.88954144918673,NA
Sgpp2,0.2259145153150972,0.001930248792497063,0.0978477347633106,0.8092474753008709,NA
Gm29536,0.3024832307710719,-0.002524464971815124,0.0923439030195588,0.7830619471456621,NA
Scg2,0.05992640180835684,1.172677250889318e-4,0.11012992395937052,0.9721811161790115,NA
Gm29125,0.1676227451409442,-0.002236531584058209,0.10365200896389953,0.73418851964919,NA
1700016L21Rik,0.6417713950086745,0.00384416845995176,0.09101987301837783,0.6905453501289635,NA
Irs1,0.11143701198211493,-8.305490055243218e-5,0.10780469457618179,0.9858564701874634,NA
Gm28940,0.12214447173793536,0.0012168994616295402,0.10662877521418224,0.819208037057497,NA
Col4a4,0.016431015594564325,4.5364377048338965e-4,0.11016646591655382,0.8927115434837989,NA
Col4a3,0.10511479638874555,-7.460622570271e-4,0.10528976442597132,0.8970241445148184,NA
C430014B12Rik,0.5870038162411848,0.002080842601154153,0.0841904547562797,0.84164743262248,NA
Gm28941,0.06548937389595966,5.666387373469106e-4,0.10961841094796472,0.8795714633664874,NA
Tm4sf20,0.2761230299958172,-0.007176696375540562,0.09740646014505075,0.45977011809565305,NA
A030005L19Rik,1.1296276854188392,-0.0035078017752415164,0.08033291038810492,0.7532940589432328,NA
Pid1,1.165923693344975,-0.0029242615881563466,0.08264755807532895,0.7855654072970037,NA
Dner,0.06759124210338581,4.923346528514312e-4,0.10852459687741825,0.909909323659768,NA
A530032D15Rik,0.3839698809219986,-0.0179558702613233,0.12279677868135301,0.13169200006614035,NA
Gm10553,0.5245403166612426,-0.0062902208122661285,0.09644460948446205,0.5087396415524774,NA
Gm16028,0.18536239519064773,-1.560078917958371e-4,0.1022322680564638,0.9814657189082431,NA
Gm16092,0.10732103940692646,-6.412423074937376e-5,0.10660527229157811,0.9901895362785302,NA
G530012D18Rik,0.05945713732382277,1.3992028964220107e-4,0.10968869554503018,0.9694914402022203,NA
Gm16094,0.29878152574941885,0.001062725360717479,0.0952519976996217,0.8997290578095591,NA
Gm10552,0.5719611232549697,0.0014195819408827108,0.08803934744182393,0.8842882319461892,NA
Gm17017,0.8456664502851089,0.010806686465540722,0.0966243675860223,0.3392727672284722,NA
4933407L21Rik,0.810143960119326,-0.0017981549418714599,0.08374021610862527,0.8634251783629161,NA
Gm28100,0.1717282479579733,3.306735272370079e-4,0.10607155033716006,0.9515112352503956,NA
2810459M11Rik,0.3684493777042281,-0.0029325607421902384,0.09805719587392553,0.7191628938893113,NA
B3gnt7,0.22878092571926054,0.0017646554076619486,0.09969778800508179,0.8150456484390518,NA
Nppc,0.11162316508993508,-5.316198347025585e-5,0.11002427353467958,0.9876502227711625,NA
Ecel1,0.03995854949070643,-5.0864752419805124e-5,0.11012779894432376,0.9879314476274565,NA
Chrng,0.1299055646393239,-5.0865747961095825e-5,0.11012779896360075,0.9879312114372922,NA
Kcnj13,0.5255890486116209,-0.004346344087533878,0.08922467320683466,0.6654952911804772,NA
Snorc,0.05815004739611334,0,0.11012730649085463,1,NA
Ngef,0.16450407110827778,-2.8303985875191627e-4,0.10086911271423275,0.9681837091766655,NA
Ugt1a10,0.28996741090444095,8.70730430916088e-4,0.0943578304609936,0.9193246793359776,NA
Gm20528,0.8744636405134166,0.006218711840363735,0.091346113684534,0.544617897234452,NA
Ugt1a6a,0.13091660778878286,0.002717567882528551,0.1060773174711226,0.6483447188255917,NA
Mroh2a,0.8111090086291478,-0.022725761672769434,0.12716529288419917,0.10377376167409273,NA
Trpm8,0.21149744741890464,-0.002255514094967274,0.10488257816486572,0.7164022388527003,NA
Gm29538,0.06735088258327704,1.4601457543415806e-4,0.1095703535164459,0.9688008855065544,NA
Glrp1,0.1445660777164973,-9.204856396123273e-4,0.10345974749679412,0.8855702014740661,NA
Gm19589,0.03075413792977042,1.1727173178159333e-4,0.11012992413823298,0.9721801661050797,NA
Agap1,0.32280820272699695,0.0025176190383446517,0.09737627879396331,0.7590076156850243,NA
Col6a3,0.026855138407420532,2.854307482013102e-4,0.11014281193964247,0.9323613506893849,NA
Espnl,0.09112780659887497,-7.137489981869969e-5,0.10920694086852599,0.9855842828965367,NA
Erfe,0.15742348383567747,-8.375969824980766e-4,0.10460756978866523,0.8892262718082102,NA
1700020N18Rik,0.9303358734164905,0.0019150277772163945,0.08518488202470331,0.851764727678022,NA
Twist2,0.20990126104098064,4.947140426313536e-4,0.10392590976458109,0.9365058339951284,NA
Olfr12,0.07837172231684283,-5.393518392989757e-5,0.11012775738107364,0.9872032740682521,NA
Gm29481,0.09149584123967808,-6.233023286336564e-4,0.10816786024802251,0.8909431758730975,NA
Ankmy1,0.5111768897151472,-0.011064171513324245,0.10124804855267328,0.30861505499137415,NA
5033417F24Rik,0.9954660989187379,0.005968957957228919,0.08413195523266219,0.5932291365296787,NA
Gpr35,0.2269925642560062,-0.0021690342155898813,0.10070254299991746,0.7686431466340617,NA
Sned1,0.1670146154893592,0.001284401817949279,0.10279190420172059,0.8467554489067257,NA
Ano7,1.0071875959327699,0.0010864191420882582,0.08124929175784197,0.9196240944353669,NA
Gm28536,0.16542666669313263,-7.169542083908234e-4,0.10451712034465539,0.9053834431361684,NA
Bok,0.06977764925929625,1.3591256788382885e-4,0.10949896045405305,0.971295258905867,NA
4930598F16Rik,1.1411084410292172,0.013744651266780745,0.10275110521695484,0.24879951822129928,NA
B230216N24Rik,0.9414396295185469,0.008912012176683989,0.08737962386811615,0.44496545723321684,NA
Slco6d1,0.04586095218414032,4.5364135502681206e-4,0.1101664654996622,0.8927121110237507,NA
Cntnap5b,0.4330598795496289,-0.011081821134636226,0.09970531721576258,0.3164908413249003,NA
Rnf152,0.5380670752999712,0.006228133152140273,0.0920434278821471,0.5401585668484833,NA
Gm28404,0.17320101733836007,-0.0013652869181429049,0.0976494677744653,0.8638064848203971,NA
Tnfrsf11a,0.450110691122838,0.010270123588975378,0.10270169088263352,0.3190688388356447,NA
Gm20753,0.27523940538676867,-0.001021200891246475,0.09861448787875046,0.8945431554868877,NA
Cntnap5a,0.04196413114165116,-5.393547019154594e-5,0.10998935619080343,0.9875569459847033,NA
Tfcp2l1,0.05175145636358124,4.562931687545274e-4,0.10880311265403383,0.9134803618836265,NA
Sctr,0.8857714932956825,0.003613332586061955,0.08647096131778695,0.725923625182057,NA
Steap3,0.6982547926416769,6.23560150191453e-4,0.08701842378258161,0.9496246658444679,NA
Marco,0.259053707239266,0.003199302544928375,0.09936407625539388,0.6870503340594578,NA
Gm15392,0.22984069026636908,0.001906598730769163,0.09589711230092285,0.820496375861973,NA
Dpp10,0.16633735131693578,0.0028118184813716914,0.1004019537472191,0.7113908647591127,NA
Lypd1,0.06860789088846099,7.879852619624349e-4,0.10856908391615797,0.8567913983496039,NA
Acmsd,0.010242415241345821,0,0.11012730649085464,1,NA
Map3k19,0.7281187864633457,-7.300228266945389e-4,0.08647698768688601,0.9415713861081574,NA
Gm28800,0.3331761057040806,0.0016563554282261394,0.08989674051015269,0.8611635251775975,NA
Lct,0.372721719483655,0.008750948429662508,0.10199502225340457,0.36636817363908,NA
Gm26686,0.18075121934880115,0.001685743362368212,0.10478403670310685,0.782148761489047,NA
Thsd7b,1.0803079799468287,0.04683623173728418,0.18751984080265668,0.02573852621808899,NA
Cd55b,0.24361264464513227,-0.002954783699432291,0.09746944023687942,0.7213160830358415,NA
AA986860,0.17465685187462113,-2.5109065582633766e-4,0.09948464065804664,0.9731105130024287,NA
Gm28857,0.04601594502165681,2.854321823452374e-4,0.11014281209543882,0.9323610117185802,NA
Pigr,0.1628293516754521,-5.89957016990827e-4,0.11009669201689898,0.8634857098357016,NA
Gm28914,0.363575281295841,-0.009500283982769954,0.10618390220834724,0.3121455452004213,NA
Gm28913,0.94727992842693165,-8.841784859109838e-4,0.08099201611259857,0.9347144326330596,NA
Rab7b,0.01244542260243863,0,0.11012730649085468,1,NA
Tmcc2,0.24265753210401866,-4.0751960050533926e-4,0.09422584907474346,0.9622061470987117,NA
Gm15849,0.026673430835910145,4.5364100020281006e-4,0.11016646543842218,0.8927121943938311,NA
Cntn2,0.2230067769535635,-3.5224756667171924e-4,0.09913915444347772,0.9627203626760329,NA
Lrrn2,0.02541055034829482,4.5364259948217953e-4,0.11016646571444662,0.8927118186243074,NA
Plekha6,1.1273979967428345,0.004550751889415696,0.080551927703845,0.6876518107419373,NA
Etnk2,0.07081646480326975,-8.863072066001442e-5,0.10844025324295262,0.983821929496674,NA
Sox13,0.02510997725869248,1.1727205600026834e-4,0.11012992415270663,0.9721800892257857,NA
Gm28441,0.20928475358151225,-0.0011940979824284733,0.10086238012021383,0.8676965163103532,NA
Chit1,0.22929080781605232,-0.005692982173163783,0.10159767563853202,0.4958335561963454,NA
Chil1,0.19386260955254678,-2.2608067396365664e-4,0.10357235374692905,0.9714247072334453,NA
Mybph,0.040411090855189125,1.1727063599277122e-4,0.11012992408931546,0.9721804259404259,NA
Ppfia4,0.03616572249078503,1.1726975292621641e-4,0.1101299240498944,0.9721806353347019,NA
Platr1,0.5570842331991039,0.005456976763258885,0.08930701607180377,0.5972951241287248,NA
Syt2,0.06637202132039244,0.0010731482030796355,0.10869568278001937,0.8053536320398607,NA
Gm28892,0.6720114507052068,-0.020962394376296514,0.1263041138883969,0.1112428245105818,NA
Lgr6,0.27957856645235146,0.002365402137248385,0.09624062021058723,0.7785149450083597,NA
Gm10535,0.26124883596517956,0.007838282018502318,0.10210568633351706,0.39622667721313476,NA
Gm15445,0.5035067514192018,-0.012500966631744733,0.1031203526936963,0.2689114370948313,NA
Gm26642,1.110176523724309,0.0036926460231466404,0.07907390217360918,0.745165861154759,NA
Shisa4,0.1501921573971997,9.92908531901526e-4,0.10762668833914657,0.8380167386592859,NA
Gm4793,0.1300698929258233,0.0010599963430001072,0.10510533314822859,0.8567037387580364,NA
Tnni1,0.6807184267635656,0.015442149443645447,0.11908147672148268,0.15736775941693543,NA
Tnnt2,0.08512523826676212,3.9238316372735584e-4,0.10930046911037077,0.9201151963929192,NA
Gm37759,0.3900949761675795,0.005381134802938441,0.0926143354818442,0.5835532186870032,NA
Gm15850,0.14756365466188173,-0.001884164620301464,0.10192322851638426,0.7877129542619252,NA
Inava,0.40484554335623035,0.012236113414604276,0.11557649105277602,0.19595429933973685,NA
Gm37552,0.15503479049358412,-0.0011475671697487113,0.10115604155175045,0.8713270151722567,NA
Gm26781,0.6737358341745857,0.004613046594015959,0.0943012069976592,0.6204688630266433,NA
Gm37799,0.08949623330906645,-2.190057814138698e-4,0.11013643530970843,0.9480744895774019,NA
Platr23,0.47187606795906767,0.004389550429393418,0.08720590429822554,0.6718542341240186,NA
Platr22,0.7083898444605892,0.006739325334604912,0.0895051333322681,0.5282079696601387,NA
Nr5a2,0.06520427624654487,1.1727116684451635e-4,0.11012992411301335,0.9721803000639389,NA
4930596I21Rik,0.05386824950027439,3.335229830044927e-4,0.10976252415327581,0.9266444223622265,NA
4933436E23Rik,0.14040472647770663,9.895910568815912e-4,0.10483635810803035,0.867995471967404,NA
B3galt2,1.0296719915553652,0.011264608871549255,0.09028966908339259,0.35547369634180775,NA
Gm29170,0.9377557990125225,-0.0037394073016661193,0.08638076317346176,0.7177551912139442,NA
Rgs13,0.06760158406057255,-2.190061869049654e-4,0.11013643534351035,0.9480743935833233,NA
Rgs18,0.2587661901103013,0.001978584506667039,0.09489082678472757,0.8182992500735862,NA
Brinp3,0.20218992390830076,4.3259972316705297e-4,0.10421776375324872,0.9435599712319055,NA
A230059L01Rik,0.5879652016905613,-0.016200900687325024,0.11503481285216216,0.1703349730095236,NA
Pla2g4a,0.08347582863256055,8.448684988978259e-4,0.10944393813195229,0.8281727442040921,NA
Hmcn1,0.038058983928816,4.5364479953125626e-4,0.11016646609416117,0.8927113016969113,NA
Colgalt2,0.08942139440751883,2.2194142083288424e-4,0.10811119201245252,0.9610190952180178,NA
Gm28960,1.0057063327601843,0.001074602936163553,0.08055983338879621,0.9212167279032115,NA
Shcbp1l,0.17561806983962366,0.002780268879680675,0.10270726104018313,0.6914972584887308,NA
Npl,0.09103901456612813,7.071256925656669e-4,0.1068956116287899,0.8904655417886588,NA
Rgs8,0.06781510650676485,2.854310639594273e-4,0.11014281197394435,0.9323612760575557,NA
Gm28513,1.1413787986150856,0.00466147632720319,0.08176085997283854,0.6767237464113519,NA
Rgsl1,0.06928262226339203,-5.086538350603992e-5,0.1101277989565437,0.9879312979035193,NA
Gm28286,0.08740680799114925,5.335050506462454e-4,0.10820827451871193,0.9059572336606513,NA
A830008E24Rik,0.08510030351090087,1.1727455062256968e-4,0.11012992426407196,0.9721794976966329,NA
Cacna1e,0.16106802827174752,7.748467438511654e-4,0.09942897154090065,0.9175921476627932,NA
Gm9530,0.038110285425880124,4.536421483599496e-4,0.11016646563658594,0.8927119246207861,NA
Gm37622,0.1051494836007117,6.67965404604628e-4,0.10913404385361299,0.8687422866772806,NA
Gm5532,0.26205968627972265,-0.0016269189526973888,0.09754702583835721,0.8391608965596006,NA
Lhx4,0.03123295151922467,4.536410002024117e-4,0.11016646543842211,0.8927121943939247,NA
Gm37571,0.23206822295792728,5.8611326553393116e-5,0.0979240208803636,0.9940165328411757,NA
Axdnd1,0.8269451690614753,0.01478207038015377,0.1040469863079813,0.22778619454603238,NA
Angptl1,0.31985093650954743,0.019666885394700018,0.13199548958825072,0.09682593153828556,NA
Gm28694,0.24225589681366685,0.003938862059620574,0.10173882410484811,0.605765075664767,NA
Tex35,0.011219081563442443,0,0.1101273064908548,1,NA
Rasal2,0.37419848454536264,-0.00498110484962329,0.09352421594602811,0.602045446435786,NA
Tnr,0.09741954478196592,7.157994280821651e-4,0.10683094928130896,0.8897322986468879,NA
Gm37294,0.20438713082187038,-0.0016497075120610212,0.10309880105255675,0.8031421479192239,NA
Tnn,0.09021123954716495,-1.0136396476032353e-5,0.11012684799075635,0.9975951076128977,NA
Gpr52,0.668144282829951,0.0015754317367078145,0.08714411400403055,0.8737043445038819,NA
Gm37328,0.9465164845417482,-0.014309636463069647,0.10002230912272146,0.25008593686793223,NA
Gm37083,0.41031060540044506,3.862068200931117e-4,0.09195675630264322,0.9658687534783843,NA
Gm37362,0.053414618532083256,6.219472900224314e-4,0.11020089370260604,0.8533277483927086,NA
Gm31925,0.3313837727001904,8.74143699664789e-4,0.0977482050275643,0.9117738176916672,NA
4930558K02Rik,0.6373144967643567,-0.0013992608018924004,0.0871213182696194,0.8875963218719536,NA
Gm38304,1.0909229757371606,0.010929895938431003,0.09508171075646357,0.34342071064897356,NA
Sele,0.48241201868773864,-8.603917695038698e-4,0.08804105575524547,0.9294323924091706,NA
Gm16587,0.13668844827426652,-4.4962161915185856e-4,0.10756614851811705,0.9255909251496246,NA
F5,0.061844537163211,-2.2678581949287465e-4,0.11013684266291279,0.9462356622404383,NA
Gm32391,0.05537585144382655,-5.997102541875314e-5,0.10971786939436039,0.9868468650238368,NA
Gm26685,0.9577015715569822,0.015537931505971306,0.11093417363950098,0.1922164099834032,NA
Dpt,0.27007892942782313,0.010875412350902964,0.11067118831180073,0.24911772103342866,NA
Xcl1,0.09604751869870293,7.031331890230197e-4,0.10692539592590751,0.8908042592656378,NA
1700029M03Rik,0.04074404918234085,4.7710444740476304e-4,0.11005197872955737,0.8898732076056133,NA
Gm37864,0.638856461592127,8.89870021214572e-4,0.08538353403791225,0.9300565347778891,NA
Adcy10,0.18478915412496197,5.521143565922991e-4,0.10307450483651626,0.9321188393382873,NA
Mpzl1,0.37776384625331777,-0.004342219689078121,0.09105662932425788,0.6567175853712545,NA
Gm37073,0.05881933976671968,2.8543035106138996e-4,0.11014281189649983,0.9323614445564223,NA
Gm26665,0.8051434921787631,-0.010633826217299056,0.0941745183933303,0.35597905644111444,NA
Fam78b,0.08305466378121595,5.030258522877153e-4,0.10844225795087314,0.90887074434951165,NA
Gm37982,0.9223979703706855,0.0059577268625282,0.08626585519489498,0.5842946811468396,NA
Gm2453,0.06445170736148663,1.4560567387893232e-4,0.10957846070628621,0.9688459314095823,NA
Pbx1,0.08147472626503194,4.53636476495627e-4,0.11016646465766698,0.8927132572922574,NA
Gm37748,0.13694066607278169,0.0011923267361527569,0.10341867248416947,0.8532064230505841,NA
4930500M09Rik,0.7050492734649247,0.002296539066178938,0.08773885485612813,0.8165283962480198,NA
Nos1ap,0.21404382955741902,0.002465640741124605,0.10140868137168936,0.7342626896058855,NA
Olfml2b,0.07625912874293823,1.172738249270202e-4,0.11012992423167509,0.9721796697748145,NA
Gm9929,0.4239196290263405,0.002436843814002799,0.09189332445167336,0.7918363650481037,NA
Gm26620,0.32588258218421323,0.0012254633991336315,0.09111059824144527,0.8942871699079626,NA
Fcgr2b,0.21708210707348585,-7.299725519708631e-4,0.10494355202086043,0.9013020998218763,NA
Gm10522,0.04972737005530299,2.8543040670162006e-4,0.1101428119025442,0.9323614314054312,NA
Fcgr4,0.19022398525056508,0.0014370759052566508,0.10177623086368463,0.8363566659038637,NA
Fcgr3,0.60939590831475,-4.281409882057651e-4,0.08402629697969909,0.9669374595722677,NA
Mpz,0.20052771794901988,-3.4030407293506227e-4,0.09908840230298568,0.9640400068991808,NA
Adamts4,0.038920887777305624,0,0.11012730649085456,1,NA
Klhdc9,0.36616461753141216,0.004688204869838191,0.09406113514926953,0.6171302934933558,NA
Nectin4,0.11877823438170983,-1.97673277274311e-4,0.10490993196591096,0.9731068103858689,NA
F11r,0.2369827854187396,0.004312769994188477,0.09622315109874108,0.6276227001823089,NA
Gm37787,0.20223344942955354,0.0028107551551216853,0.10050568951107906,0.7105849145692884,NA
Gm10521,1.0781259840514728,-0.008912521035383512,0.08715198385895802,0.44598325799267685,NA
Gm37756,0.4966884110105281,-0.009003560499028535,0.09940786207904409,0.37659086659231733,NA
Casq1,0.15586872000545543,-6.196911452710953e-5,0.10467169402471943,0.9916822582916947,NA
Kcnj10,0.09316060289399526,7.082271317821549e-4,0.10688738405779595,0.8903723486070954,NA
Slamf9,0.18794021374046002,-0.0011922568793070795,0.10097468096349863,0.8673543073821507,NA
Igsf9,0.4657139916075537,-0.002674219644532847,0.08943644477581296,0.782405565609956,NA
Slamf8,0.1375939477678316,3.2305650322687337e-4,0.10621245650441061,0.9521358612606191,NA
Fcrl6,0.19991823693431893,-0.001667301086304638,0.10360646215183093,0.7965961998120721,NA
Crp,0.10157138918760981,2.8584552723309796e-4,0.10690495123714577,0.9552665525998344,NA
Cadm3,0.0430932307564946,0,0.1101273064908542,1,NA
Ifi207,0.46090362966553766,-0.006548643502858192,0.10239422540469513,0.4455068537403891,NA
Ifi205,0.053605535093847405,4.6122728884241535e-4,0.1087648891781783,0.9129849127378638,NA
Olfr433,0.03222641390801914,1.1727093796010696e-4,0.11012992410279565,0.972180354337407,NA
Rgs7,0.07394175518480449,5.938683467205827e-4,0.10948760698491622,0.876583433948444,NA
Kmo,1.199502231027505,-0.021628067412317008,0.11799167326173392,0.12718151320240387,NA
Opn3,0.4831960933162193,-0.011392023634125389,0.10274173962325812,0.2930146121294081,NA
