genes,baseMean,log2FoldChange,lfcSE,pvalue,padj
Dpp6,0.10761757135998748,-4.968278097612068e-4,0.15846683281807994,0.9437073930880494,NA
Gm26608,0.28528149075772835,0.0029360611748428956,0.12469421636187532,0.867917336868021,NA
9530036O11Rik,0.4108607757286067,0.02578989739602716,0.14447171616774077,0.24286532433109706,NA
4632411P08Rik,0.10157632875226172,-0.0011712752864165047,0.15408520069378115,0.8998653733281884,NA
Gm42450,0.08926734161065052,-3.3494099162641156e-4,0.15653769021615205,0.9668063666365234,NA
Il6,0.38331647309332956,0.009458814764391142,0.1465288098312912,0.514697080397091,NA
Gm4961,0.10836336894247264,-0.002643107140089056,0.15156975212171245,0.8034122849316616,NA
Adgrf3,0.12095743819326969,-0.0022589010345902727,0.15122004286031504,0.8326096550077435,NA
Gm43755,0.0733882193568166,-0.001595976914824291,0.15488419778369225,0.8590612036063883,NA
Otof,0.015951406775683998,-5.636021076116299e-4,0.15859187660683025,0.9355825325455195,NA
Kcnk3,0.5159841548190519,-9.285198046780288e-4,0.12616351600018194,0.9571047155117522,NA
Dpysl5,0.08089847219228682,-0.0018311289237063716,0.15465665186413147,0.8410766461229982,NA
Gm19409,0.05185703106448496,-0.001655303021172237,0.15886337011404092,0.8125485530344393,NA
Slc30a3,0.06616364967932471,-4.280866195435564e-4,0.15499078877508973,0.9613133981912201,NA
Fndc4,0.06917003793223298,0,0.1585590712676837,1,NA
4930548H24Rik,0.03654660868368991,-0.0016630582040971056,0.15886652784949684,0.811685058131531,NA
Gm43660,0.3388404127210199,9.131350199400262e-4,0.12156940857929027,0.9597211423531584,NA
AI839979,0.06131532215468882,-0.0014871526514678532,0.15758941652079006,0.8452276126939688,NA
Gm17130,0.41153838164277223,-0.023288314316400747,0.1458005437201717,0.26394826767890184,NA
Plb1,0.043781289294769495,-0.0010043985441762298,0.15866915582470675,0.885505486037183,NA
Gm15614,0.9200281002070103,-0.004454086815385363,0.10386607827268873,0.8303650394297837,NA
Spon2,0.08344650860046389,-4.7744053241549286e-4,0.15661513164122284,0.9524995561573364,NA
Gm1673,0.8001076903424633,-0.009191105108576007,0.11500090372893639,0.6480045201445186,NA
4930557J02Rik,0.10282783270612618,-0.003538929577437518,0.15506014475058244,0.7051863705572372,NA
Gm42846,0.22635906603562697,-0.0035461139559068407,0.13755664775755758,0.814078152689562,NA
Gm15513,0.3176853128539841,-0.003630788197940833,0.12321697556223508,0.8399911863543699,NA
Gm15522,0.37183422227372176,0.030317563373182355,0.15619557939162598,0.18301351677407798,NA
Gm42560,0.5634465880928574,-0.025090185500348035,0.144445834548448,0.2495307089704447,NA
Dok7,0.11573293168247219,-2.750080637932578e-4,0.15587889005124292,0.9738269922688564,NA
4931431C16Rik,0.14557194959430153,-0.0062404047129438,0.1448717679850553,0.6509974607947862,NA
2210406O10Rik,0.3117589518054651,-0.0017778220276561249,0.12676177926408333,0.9176208698421368,NA
Ccdc96,0.3048431737972673,-0.010829949071175697,0.14342894774819667,0.4931597203809692,NA
Gm26647,0.04869493420742025,-0.001462054994370369,0.1580952021329663,0.8422964970451838,NA
Evc,0.10633064770646192,-0.003932655626047486,0.15502826721104515,0.6787221078596724,NA
Stk32b,0.014899582706512288,-5.478441669842293e-4,0.1585893699005624,0.9373820383557666,NA
Msx1,0.05522511508959793,-0.0010068905265587394,0.15867125552152714,0.8852101773969105,NA
Clnk,0.6032737658016545,-0.04697467293477825,0.20365091352384052,0.06882278985538302,NA
Hs3st1,0.05347552438933859,-5.618886468394108e-4,0.15771737860803553,0.9398125551621795,NA
Nkx3-2,0.18307438711556678,0.002221242919576257,0.1359413835868637,0.8845746396684069,NA
C1qtnf7,0.010460188267873356,-9.408166221797739e-4,0.15865608803048353,0.8926962142475944,NA
Cc2d2a,0.9201135251230579,-0.013279479109238256,0.11728592862117156,0.523605514984337,NA
Gm42555,0.22927324837592097,0.002604345788682608,0.13514591723327207,0.8667535184955053,NA
Bst1,0.4556507268764712,0.02051302995258057,0.13625148761830208,0.32621449919960976,NA
Gm16014,0.13836703411585896,3.7175603645968114e-4,0.15067932928984437,0.9723349335167694,NA
Gm42982,0.11277199342697788,0.001312786035359847,0.14849756489045401,0.9099036679046623,NA
D5Ertd615e,0.0862722013346492,7.62304946604863e-4,0.15437016321346797,0.9335308324916489,NA
Gm42413,0.3451383047111624,-9.509734002020391e-4,0.1248530964144365,0.9566751638156071,NA
Fam184b,0.1646685757085439,4.4626412448791155e-4,0.14451519515828096,0.972372934605734,NA
Slit2,0.06962232698276485,-0.002523366965547046,0.15769659640494543,0.7460868177274838,NA
Kcnip4,0.5585819299438358,0.0023515601228877385,0.11703789061995068,0.9008778054461419,NA
Adgra3,0.5298234315042236,0.04316640910254686,0.18667122616002188,0.09241725061480824,NA
Ppargc1a,0.20965711488719535,-0.005618067648092624,0.15238091534650094,0.6151327327954119,NA
C130083M11Rik,0.07587156893383844,-5.628549804604539e-4,0.15858866581140954,0.9356831573303851,NA
Gm45495,0.7334735656562514,-0.013770595841225248,0.12348675221041291,0.4948708703802157,NA
Gm40304,0.2607603967480032,-0.004040530755567778,0.13229361584764376,0.8045099510610794,NA
4932441J04Rik,0.0388262756782184,-0.001758285322470937,0.15870304151993037,0.80403108302247694,NA
Pcdh7,0.060840739283917894,2.646960220203553e-4,0.1585533942160965,0.9697428136442537,NA
G6pd2,0.08451391825665915,-0.002275481426358325,0.15475953994690714,0.8039548644278605,NA
Nwd2,0.12455695010402755,-0.0028130921689557614,0.15157755160676664,0.7916526703714792,NA
0610040J01Rik,0.1339666964629501,-0.008156487594250679,0.14981348678434442,0.5324402902743003,NA
Gm43838,0.07844372865949743,-0.0023769356621642524,0.15513196582873956,0.7920229112884528,NA
C030018K13Rik,0.6031260841186487,0.03677649045856554,0.16083810974913543,0.14385208781827757,NA
Gm42726,0.26280840566888514,-0.008195633819682377,0.1479148414263335,0.5477479575957321,NA
9130230L23Rik,0.7004203248044831,0.06876682806671224,0.22412564250699576,0.042939696113951695,NA
Gm26725,0.6389275991401582,0.5261863828243549,0.7383872731666441,5.214215461531393e-4,NA
1700126H18Rik,0.046860820852531564,-0.0013094352702090147,0.1587490756052796,0.8511262281822326,NA
Uchl1,0.45437600440506165,-0.016434685513935822,0.13723659951730846,0.3908728448105872,NA
Limch1,0.1903123657319799,-0.005350024447544737,0.13891618040067086,0.7229842179991097,NA
Bend4,0.27591579146015205,-0.0029625048789944748,0.12954270145921506,0.8595894523518222,NA
Gm15478,0.8676912008291269,0.023077316260952104,0.13881282215528803,0.2855446665144436,NA
Gm15477,0.44755939963687413,-0.007931567644341202,0.1214541976603122,0.6756924614781282,NA
Gabrb1,0.3686201199569034,-0.003199177647593204,0.12307506962623892,0.8586462038278057,NA
Corin,0.1997180844674518,-0.003811410599367958,0.13954430903254328,0.7945035217011414,NA
Gm5868,0.10890614750430536,-0.0025209619923357083,0.15423618572315104,0.789825258711079,NA
4933408A14Rik,0.1831841796551166,-0.0061041212340959185,0.14011771485963664,0.6837809475909438,NA
Gm10135,0.6200220249467361,-0.0028570575082084173,0.11404605028397657,0.8826799561085096,NA
Gm17207,0.11095844534511275,-0.002336518915210082,0.1515919638989561,0.8247544076704598,NA
Gm34411,0.27520847921030744,0.005023026417743545,0.12592441762129267,0.7764844467751961,NA
Usp46os1,0.16369131747625396,-0.007473442836619115,0.14519403849074236,0.596349745190242,NA
Usp46os2,0.14745190833437452,-0.0024028524520881478,0.14269446472350383,0.8595312042126686,NA
Lnx1,0.7245747946300968,-0.0019092445733419289,0.11125638086267871,0.9227814803001904,NA
Gm19583,0.04987677522528398,-0.001678508708386974,0.15887290014063893,0.8099648352427042,NA
Kit,0.711630968633368,-0.035772115786909114,0.17411165008712612,0.1260227128000375,NA
Kdr,0.0522540909715326,-0.001309388397319825,0.1587490978112067,0.8511310847661282,NA
Gm7467,0.32123334600237485,-0.00496674504924722,0.1248298677977201,0.7811339920031979,NA
Arl9,0.48957327435890463,0.04150124259905826,0.17839174387392495,0.10578162452603786,NA
1700112J05Rik,0.11308813454292388,-0.0027450755841558106,0.15159163055650957,0.7962109328039437,NA
Spink2,0.4896378136362187,0.009375095708407838,0.12241422168206062,0.6241594131798047,NA
Adgrl3,0.14813627765465587,-0.003046915022972543,0.1481295226973483,0.7991274422312147,NA
Tmprss11d,0.08744872885946361,-1.6603317002112102e-4,0.15661935299879878,0.9834460586512116,NA
Tmprss11e,0.09145146532321768,-0.0029841295921212534,0.15488220824640378,0.7476895940980604,NA
Csn2,0.7393992237990074,-0.006758321466434935,0.14833055871887704,0.6020677647878537,NA
Enam,0.13993039958222753,-0.00171085981440838,0.15083182477590001,0.873687799926659,NA
Slc4a4,0.3685471088790514,0.001897659618980786,0.14114152624618198,0.8918526690817533,NA
Npffr2,0,0,0.1924372012729601,NA,NA
Afm,0.1799541331602229,-0.006891544986316022,0.14444982948206436,0.625350015352711,NA
Gm42109,0.4671648275168369,-0.016796913544889214,0.13269706916744373,0.39960624777473125,NA
Cxcl5,0.1764066657326157,-0.0010275097490199231,0.14988020463639506,0.9260128916389795,NA
Cxcl3,0.29005134326718524,-0.01007544885804917,0.13868181771098517,0.5419386590737063,NA
Cxcl2,0.7893007582997763,0.003243990234443872,0.1478277438481261,NA,NA
Epgn,0.016431015594564325,0,0.15855938484393536,1,NA
Ppef2,0.22608667625903275,2.3782931963286643e-4,0.1279005328656061,0.9887843247558331,NA
Cxcl9,0.08176837692267669,-0.0018139956470396542,0.15213381718857116,0.8594712468124739,NA
Stbd1,0.4696163727676711,-0.009050970036182032,0.12779400710694278,0.6190906342846035,NA
Ccdc158,0.13660196186205628,0.001259315473267337,0.15341731235222392,0.895860675343929,NA
Shroom3,0.11254606925843585,-0.0010428433216529264,0.14535437183311276,0.9342823375248233,NA
Fras1,0.028444051159385295,-0.0010043988435913891,0.15866915589296882,0.8855054521615293,NA
Anxa3,0.5559249331571241,2.6207201143800475e-4,0.11777225167419977,0.988813368532036,NA
Gm42601,0.4527656392247236,-0.01484856445996102,0.1442831043427751,0.3915716997762417,NA
Gm9484,0.8561620785531363,-0.0037284138496589004,0.10723138278998151,0.854531539633129,NA
Naa11,0.08041692169092907,-0.0023144058245639677,0.1572150827788875,0.7718598332754512,NA
Prdm8,0.07563637719993521,-0.002596426782212388,0.15753311364889488,0.7422704620298962,NA
Cfap299,0.28296051193470223,0.006522223613497377,0.13148601628579157,0.7002641200718749,NA
Vamp9,0.180736467665412,-8.976451406746942e-4,0.1415788260733833,0.948012760441417,NA
Tmem150c,0.04006621167336937,-0.0020287468715121373,0.15901810543233239,0.7714553193396927,NA
Gm15777,0.7375945364069303,0.011910760151727628,0.11184912509209215,0.5726890104742273,NA
Gm43514,0.9127421795776464,0.01886677748183996,0.11965601458828982,0.3955759606666735,NA
4930458D05Rik,0.150929721395314,-1.38529199952663e-4,0.1475826427885644,0.9906888659208015,NA
Gm36793,0.2150135106468986,-7.07786682162395e-4,0.14167324113055954,0.9588955477217289,NA
9430085M18Rik,0.09925735242634444,-0.002201202808140477,0.15687602833831454,0.7864860290762282,NA
Wdfy3,0.016431015594564325,0,0.15855938484393536,1,NA
5430427N15Rik,0.13902743732478737,0.00968805112439104,0.14086555245264978,0.5430743384635652,NA
Lrrc8dos,0.42718387589424045,8.914275950322238e-4,0.12155990952435848,0.9606801302046626,NA
Gm28050,0.18851132137122362,0.004543484473322149,0.14063796368557033,0.7539013248183672,NA
Hfm1,0.03567763780333071,-9.408188925864111e-4,0.15865608850581361,0.8926959570785986,NA
Gm42902,0.5907010812103638,0.033354433850382406,0.1528553131703121,0.17221597726229357,NA
Gm17202,0.016068283483934145,-0.0013677493302352334,0.1587661117526511,0.844594466572989,NA
1700028K03Rik,0.33173827944401496,-0.005917513143301102,0.13998457419953972,0.6926490053091054,NA
Ube2d2b,0.03924908260694733,-0.0016397525052770688,0.15885711672207267,0.8142801719152581,NA
9330198I05Rik,0.03690510668194376,-0.0010339635443747258,0.1586757888159847,0.882163494235488,NA
Slc26a1,0.1883687889469121,0.010597594405510424,0.1358374913445991,0.5388738970498044,NA
Fgfrl1,0.7552105521672431,0.04603222284173866,0.17834503074053132,0.09620268266391147,NA
Gm43136,0.04182563652999142,5.341564991091794e-4,0.15830153285909582,0.940259258887699,NA
Gm43138,0.26835634450935664,-0.0013744953271772314,0.1299479466655275,0.9337895518934838,NA
Gm15788,0.49269579401055463,0.011757549664189477,0.12440450644757263,0.545742377817034,NA
Gm15792,0.03999178577227398,-7.265958235314179e-4,0.15861452441861007,0.9170255249093895,NA
Gm42596,0.7454496933834546,-4.0315541173094793e-4,0.11667496885679013,0.9829492793214555,NA
Gm43118,0.9260267092690708,-0.005886827449478235,0.10880028063051186,0.772588106685278,NA
Gm26953,0.4160118927323448,0.0032902904980111345,0.1205087935101422,0.8580949270731218,NA
Cryba4,0.7557452836084526,0.03931188297322245,0.17181898231799025,0.11983781470798867,NA
Asphd2,0.7148654554358789,0.013240512205402058,0.11512802111294636,0.529663957697876,NA
Sez6l,0.2571363859569149,0.004409777316032064,0.1371635990404353,0.7734004956148903,NA
Myo18b,0.0958885987676323,-0.0026173687241167866,0.1545104109464043,0.7796569117595873,NA
Grk3,0.059684337533697084,-0.0012039385595818575,0.1575935919352868,0.87368132317786,NA
Gm17122,0.13587405349162218,-0.0018494662321294703,0.1506013008727781,0.8649012146381911,NA
Gm42797,0.5499853221795893,-0.0038816945973784356,0.11759240464091604,0.8374600466385232,NA
Svop,0.23685163764081013,-7.382086428480254e-4,0.1481366328950367,0.9496561430981875,NA
Fam222a,0.5966611352397722,-3.682018263420804e-4,0.11738362731352284,0.9843356272197781,NA
Trpv4,0.30016346569772495,-0.0010765505016021454,0.1240083394089703,0.9513936819670328,NA
Gm42789,0.09550445434795517,-0.0018317156911557171,0.15669675901889732,0.8219347241167304,NA
Hnf1aos1,0,0,0.1924372012729601,NA,NA
Gm14508,0.32117263023058523,-0.006169303114176145,0.13731952604355263,0.6934802924105316,NA
9530046B11Rik,0.3058024419911731,-0.002250690592493578,0.12303504022538796,0.8998967656248041,NA
Gm10399,0.6763807326428315,0.008286041994719273,0.11564150026108672,0.67662115796637,NA
Gm15728,0.22569381240698483,-0.001606296913961832,0.135714093282751,0.916413033811232,NA
Nos1,0.8246093686297042,-0.01095937883977967,0.12343922005718445,0.57177676415858,NA
Gm9754,0.9097056815809978,0.003971789567696956,0.11115704721796206,0.8414448037981966,NA
Rnft2,0.523388892944325,-0.019032067523311064,0.14303973890484112,0.325710843945267,NA
Sdsl,0.0614726910856865,-0.0020133052341948315,0.15901050312687656,0.7731506537083114,NA
Sds,0.04580410052955893,-9.563903925433715e-4,0.15865989842203954,0.8909281284942135,NA
Gm15690,0.14926147696262715,-0.003052596848195258,0.14810670260266778,0.7989077183099753,NA
Gm43579,0.4373429583376728,0.0383609340849054,0.17448148830130247,0.11860740086796123,NA
Cfap73,0.08822490378408301,-0.001692124878065998,0.15443363914731603,0.8542869864537713,NA
Gm15749,0.16514947266508995,7.286247758343179e-4,0.14100331461993573,0.9582542222225048,NA
Gm43069,0.6101139166200248,-0.005878437688874666,0.11172223824604628,0.7687861956166162,NA
Oas1g,0.3806540711201749,0.01639316255369025,0.13641715437006147,0.394675184472249,NA
Gm42918,0.3990277419924354,-0.0011878858263223015,0.12299385674689128,0.9469231758100604,NA
Adam1b,0.09996214611330961,-5.350826580259288e-5,0.1562943750453946,0.9947729872918739,NA
Gm16552,0.14041215139060345,-0.0041433361147386475,0.15453258404712564,0.6718639165800853,NA
Cux2,0.043229255717639296,-1.458996858344073e-4,0.15855681874314703,0.9833077535487136,NA
Myl2,0.1540461391095912,-0.0033525113941804165,0.15115095402034318,0.7591999391575117,NA
Morn3,0.8302003034061491,0.006525630316147366,0.11247640586179919,0.7440858973686544,NA
Gm38102,0.7412374237028622,-0.017593857125950393,0.12662411294370457,0.4022912276876152,NA
Gm15857,0.0788339891197602,-0.0017562179180118447,0.15471532705580573,0.8468385353361708,NA
5830487J09Rik,0.04847178862083313,0,0.1585590712676837,1,NA
Lrrc43,0.12514797470046737,0.004229384738315697,0.1396309898718957,0.773358843791877,NA
Gm15751,0.35698845389675365,0.02567068079169116,0.14705709559176516,0.23757054176785186,NA
Gm49027,0.2869478937298526,-0.016451648924538802,0.14895903019813034,0.33896458547734765,NA
Pitpnm2os2,0.33223007589670284,0.004041681244214987,0.14063205157553021,0.7788987785494268,NA
Pitpnm2os1,0.19568238314954248,0.007099689201174923,0.13508970987811136,0.6643282027197246,NA
Tctn2,0.7065119368317508,0.04094512825966284,0.16348231413416825,0.1252467761323384,NA
4930404A12Rik,0.550367027888429,0.013115378416351759,0.11847278555782063,0.5249655030065603,NA
Dnah10,0.24495473526309436,-0.0020840345376973565,0.12594224389108818,0.9044479567436814,NA
Rflna,0.03091893849862169,-0.0011352557414191918,0.15870054010761925,0.8707269663268957,NA
Gm42839,0.39780528129449483,0.004040823758268594,0.12243574386708218,0.8239316674729795,NA
Gm40323,0.03913372246322144,-9.016449305096403e-4,0.15864693597160764,0.8971438928671152,NA
Gm10382,0.6024610542711306,0.01698069144608648,0.126755715409153,0.4138838516570007,NA
Tmem132b,0.33251553009288076,0.00664776585059274,0.13397481632390518,0.686640834972787,NA
Tmem132c,0.17404368370273351,-0.0033112035528418157,0.14463046166722304,0.8011455123705546,NA
Gm42500,0.223273106823785,-0.008323353013559262,0.14263639275507148,0.5802310548691605,NA
Fzd10os,0.1054132803753457,-0.0014552164710237806,0.15388969653052303,0.877369842778565,NA
Fzd10,0.13797797146616575,0.0046743442430556125,0.146221611483556,0.7183347221844171,NA
Rimbp2,0.06435718099382184,-0.0012338187634493133,0.15737543325419723,0.8725489391182915,NA
Mmp17,0.32230944878373247,0.0011361509496209496,0.12483453483472748,0.9482776994929867,NA
Gm15903,0.5684538368562367,0.024463969026008604,0.13889818438857238,0.26957803302310585,NA
Caln1,0.08351893636726554,-0.002038895990289916,0.1590207544560092,0.7703810209033222,NA
Gm43480,0.013093952024334084,-6.77366225004337e-4,0.15860819362028042,0.9226185308983974,NA
Gm42884,0.2217561492641919,-0.009112060676517224,0.14613234973873154,0.5291099189537071,NA
Syna,0.3438725365098372,0.002541698503634563,0.12569917738287023,0.884121635125835,NA
Cldn4,0.1378602690300197,-0.003725805734054883,0.14259253694646873,0.7873350596392077,NA
Vps37d,0.33634010665199165,4.741264392726671e-4,0.12542289946993876,0.9782486356921325,NA
Mlxipl,0.7751691472760188,0.025380892614111198,0.13385278193911904,0.27084156734085746,NA
Fzd9,0.01570697226003669,-5.995564038158999e-4,0.15859673716999906,0.9314831263724479,NA
Ccl24,0.010460188267873356,-9.408166221797739e-4,0.15865608803048353,0.8926962142475944,NA
Srrm3,0.10680674722872605,-9.1092023227031e-4,0.15847408002921096,0.897460106656099,NA
Hspb1,0.8317595961154193,6.184816906601987e-4,0.11231580357455537,0.9747109914704144,NA
Gm43604,0.20810428731260247,-0.010521163959354853,0.14485994509538452,0.4932872945065536,NA
Sh2b2,0.870893949040849,0.0032579594575594655,0.11385898453930286,0.8667551075056685,NA
Col26a1,0.04398007676073354,-4.990026784147751e-4,0.155885880088412,0.9525585568583146,NA
Gm20485,0.5434092308493493,0.03444169922848389,0.1692512329300273,0.1388308169292551,NA
Cldn15,0.12110667489323329,0.00244340192217081,0.1515504344886125,0.8174866208967895,NA
Vgf,0.22667747952444525,-0.0010562707892949289,0.14717323826777856,0.9301297646347284,NA
Serpine1,0.04510796816409564,-0.001094642879971257,0.1581571399933852,0.8801519081652892,NA
CAAA01077340.1,0.12182678567387845,7.098394883572035e-4,0.1455638299207708,0.9549407810828998,NA
Ache,0.24000586697424778,-0.0011111968063753448,0.143385617365049,0.9332009443010051,NA
Gm17112,0.28182739412890406,0.006868492694827645,0.1307808269800403,0.6888416321406348,NA
Tfr2,0.32440191544035624,-8.756816608746858e-4,0.12959853480114453,0.9579174892197515,NA
Pcolce,0.39189043341349955,0.0011539845062728557,0.12364249984806003,0.9481009858740232,NA
Fbxo24,0.630648292411271,-0.022785723044591245,0.13957292255905424,0.2870091410992704,NA
Gm15498,0.02211002622668372,-3.6960383916416977e-4,0.15857068325665924,0.9577295006037677,NA
Pilra,0.15832325566003,-0.005549508766068045,0.14661922447629905,0.6713888559887995,NA
Pilrb1,0.2810716195932926,0.007949736585065885,0.1306769838944853,0.6482642709737785,NA
Pilrb2,0.08217528319105177,0.001716930972647463,0.15238225379593934,0.8653812085951648,NA
Gm43495,0.03499650009569651,-0.0020133052341948315,0.15901050312687656,0.7731506537083114,NA
Cyp3a13,0.06291959765144094,-0.0016475405973841546,0.1588602354795141,0.8134129067999505,NA
Nxpe5,0.01659993619757945,-6.553837295006189e-4,0.15860472586795255,0.9251224668274667,NA
Gal3st4,0.35550955824606995,-0.01212829951642628,0.13075520807541402,0.5146522634880768,NA
Fam20c,0.038751297263991354,-6.017005985704332e-4,0.1585945689126287,0.9312517651555225,NA
Gm5294,0.08808306545921149,-9.019267294909509e-4,0.15656080265192826,0.911057948237491,NA
Pdgfa,0.17723728516470283,-0.004464352810419601,0.14302048228862094,0.7470505344723503,NA
6330403L08Rik,0.0924171238989257,-0.0016861817085411014,0.15887610615898956,0.8091105719952877,NA
4930520M14Rik,0.17418438075893247,-0.00975768928897521,0.1409838326312257,0.5401617319609104,NA
C130050O18Rik,0.41426536902894295,0.0023328824797485465,0.11810321846967071,0.9007878058475471,NA
Micall2,0.24055757861395985,-0.0017959537845615326,0.1373185042347358,0.9042882953803375,NA
Elfn1,0.15504109908775296,-0.0034276635956175315,0.1511716996840497,0.7541936520540282,NA
Gm16122,0.018221761243159253,-0.001309435778959637,0.15874907575615033,0.8511261710816651,NA
Gm16121,0.029750095785254442,1.160557657105298e-5,0.15855251287047745,0.9986723086387586,NA
Gm4869,0.342353546471368,0.011476397977896345,0.12631284586964758,0.5479519256099916,NA
Amz1,0.711760923949053,0.018521256655476017,0.1286357642214378,0.3797237990810276,NA
Sdk1,0.5639321674193005,-0.007569316335457462,0.12434085607214337,0.6812759082123971,NA
Radil,0.09541465755612268,-0.002396935463368546,0.154591450984602,0.7959624684184428,NA
D430018E03Rik,0.08975208427014103,-2.9403363509873827e-4,0.15653983924286907,0.9708494890052761,NA
Fscn1,0.48363247382303737,0.014481921643914996,0.13792086926360925,0.42836544191833825,NA
Gm43378,0.07502360716210124,0.0011963532794545238,0.15489143736973568,0.8934543532406315,NA
Olfr718-ps1,0.025211533130843098,0,0.15855938484393536,1,NA
Rbakdn,0.7041612084479504,-0.027681043320250426,0.1436352229986937,0.2280505527265259,NA
Spdye4b,0.28575331012634025,0.002904535995853672,0.14001879799039213,0.8398457449583329,NA
BC030343,0.04888445605252526,-6.849234113181599e-4,0.15860905376403817,0.9217600489949945,NA
Grid2ip,0.07768083486041348,5.336646927729456e-4,0.15198145662557175,0.9582384927190134,NA
Gm20635,0.31930480977465037,-7.633706888431916e-4,0.12862488626112703,0.9637274058103159,NA
Fam220a,0.26175214344691977,-0.0032390676092723123,0.1284737659975218,0.848758847286684,NA
Ankrd61,0.43481883657405396,0.002905588077607883,0.11871101310738749,0.8762478014950669,NA
Gm17135,0.3108933966544521,0.0016849709360344158,0.12776173882095543,0.9210127680827894,NA
Bhlha15,0.10860772293098225,-0.0022451383184523927,0.14906809922397404,0.8452727196156393,NA
2900089D17Rik,0.8373512044980523,-0.008436439164813684,0.11416123219573641,0.6745803071516553,NA
Baiap2l1,0.44481865717319685,-0.02769920344321988,0.1546422072274733,0.20282106240566752,NA
Tmem130,0.05960147062039801,-0.0020364180512725287,0.15902192393667017,0.7706131519308956,NA
Kpna7,0.28026973653283727,-0.01571663199158039,0.14402495331156523,0.37615403005384673,NA
1700001J03Rik,0.04927698905754749,-0.0010236900670041358,0.15796481505040702,0.8892797874605279,NA
B230303O12Rik,0.6746988439469052,0.00811762780917895,0.11522671504746032,0.6831959525254376,NA
Flt3,0.14416876626058303,-0.007393011639794414,0.15162275504483128,0.5434001538009164,NA
Flt1,0.07180567718752928,-4.163369634060424e-4,0.1569755073129831,0.9575674305082653,NA
4930505K14Rik,0.1624784627141564,-0.005017710415775878,0.14653322478662695,0.6985232554343297,NA
1810059H22Rik,0.3128706608412607,-0.0025763265416295263,0.12477181677487512,0.8836847783596805,NA
Gm15409,0.10844970879857285,-0.0020305924322706983,0.15636243139345218,0.8077682804556856,NA
5930430L01Rik,0.13588867415807604,-0.0019710565764889916,0.15074285568641085,0.8556059792879178,NA
Gm15411,0.43415322542968016,-0.012503750237527896,0.12447924310168595,0.5248666047500159,NA
Gm15408,0.0727647301781081,-0.0015679733023131462,0.15235235514268988,0.876880774267295,NA
Gm42788,0.05276983835737294,-2.677654823906707e-4,0.15856326663598247,0.9693692024784766,NA
Gm43332,0.48654241472009635,-0.04927693946294468,0.19422825599590318,0.07625899142378818,NA
2310047D07Rik,0.5104066715500651,-0.015825729434090063,0.14027703419174023,0.3906750177567153,NA
Gm29264,0.47875176642458295,0.018243051339088455,0.13132524603299944,0.37703971484368215,NA
Gm43151,0.08228690610296696,0,0.15855938484393536,1,NA
Gm43150,0.6203303064938042,0.00543327981997722,0.11827927437289847,0.7749914012798326,NA
Tex26,0.5719471683181906,-0.022056392900423483,0.13636079840410578,0.304694072132354,NA
Gm20005,0.17026017708658855,0.004159986617245436,0.1460804169704156,0.7466705204020474,NA
Gm42556,0.05395657409314778,-0.0024121241871977407,0.1592080298163398,0.730047773693676,NA
Gm42529,0.10022229055049066,-8.031950717503649e-4,0.15629390590354014,0.9219871458845736,NA
Gm42531,0.03486017766447987,-0.0010043980465441386,0.1586691557112578,0.8855055423389522,NA
Gm43690,0.20953625851013377,-0.003332920231158732,0.14701616179982271,0.7881383163972764,NA
Gm43598,0.3942589738551386,-0.0032429248639318986,0.13412676019159622,0.8376208053840677,NA
Gm43807,0.35038416574856834,0.016054399093226823,0.14393620116394532,0.3703808792163646,NA
Gm36447,0.1807497435016224,-0.001797757665086525,0.14166991097935594,0.8963692843734962,NA
Stard13,0.04094652197590208,-8.969118975445361e-4,0.15864538341002554,0.8976851698246834,NA
5430435K18Rik,0.09000054819687595,-0.002029037869500032,0.1590182414912925,0.7714235087338135,NA
Vmn2r18,0.04168506882372202,-0.0016397524480348397,0.15885711670092573,0.8142801782667587,NA
Hepacam2,0.8079574736653693,-0.062116836974149985,0.240887298575099,0.036194931578860653,NA
Col1a2,0.15653940550295015,-0.0023199492825329683,0.15050693368023202,0.8326215010259491,NA
Ppp1r9a,0.09299334786810355,-0.002406534508444603,0.1570345009829638,0.7662744452904451,NA
Asb4,0.04394068892771802,-2.8922283332248486e-4,0.15856378307133367,0.966918221638527,NA
Gm16055,0.08745490673291247,1.2933086158861703e-4,0.15425654567355357,0.988744260139455,NA
Gm16043,0.1500340956313464,-0.0012613667586764536,0.14457188471622953,0.922150063697012,NA
Thsd7a,0.06872269079934108,-1.7274079373935625e-4,0.15711021769681863,0.9822090573417314,NA
Vwde,0.02088431108072956,-0.0012900633329612212,0.15874284159557442,0.8533069666004556,NA
Foxp2,0.28280580648248455,-0.0036939626220212113,0.13587478056551347,0.8115664248557826,NA
Gm15581,0.12630843690505522,0,0.15855912888769266,1,NA
Gm26738,0.018671312036077012,-6.5538359464632e-4,0.1586047258477071,0.9251224821865174,NA
Ankrd7,0.08011381966283193,-0.0013337329268837594,0.15208540314542596,0.8960344223951215,NA
Kcnd2,0.015951406775683998,-5.636021076116299e-4,0.15859187660683025,0.9355825325455195,NA
Cped1,0.135563090544917,-1.4614711447426067e-4,0.15855665440274153,0.9832796732239133,NA
Wnt16,0.16103974840645086,-0.0017692267384999743,0.1589041968184069,0.79998870816261,NA
Cadps2,0.088993669673385,-0.0013240545631615452,0.15664463927356678,0.8698537004926816,NA
