genes,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Itpripl1,0.04159473982877784,0.3026254836217319,0.031,0.023,1
Cenpe,0.04163018973209385,0.675941944470436,0.015,0.009,1
Osbpl3,0.04176019414092081,0.4133432007389679,0.048,0.038,1
Asf1b,0.04179842882211437,0.470374145775347,0.03,0.022,1
B3glct,0.041974494433932766,-0.6660320926186847,0.007,0.012,1
Ccdc22,0.04202459863169416,-0.2495511764701721,0.054,0.066,1
Rbm18,0.04203634957331502,0.22919558546425423,0.065,0.053,1
Zfp932,0.04212850639467393,0.4859710008263658,0.033,0.025,1
Syncrip,0.0421661867125021,0.16124427258632945,0.18,0.162,1
Srrt,0.04217721119520339,0.17805499631172772,0.142,0.125,1
Coro1b,0.042617964395152884,0.13946804300768578,0.385,0.365,1
3300002I08Rik,0.0426694530808414,-0.6099534191721698,0.011,0.017,1
Armh3,0.04272260175168406,-0.5994204904042792,0.011,0.017,1
Erp29,0.042732254214509886,-0.16602140402703847,0.196,0.215,1
Csrnp1,0.04275769588126544,-0.2973729473863309,0.067,0.08,1
Rab4a,0.04294268727312439,0.6494697331092452,0.012,0.007,1
Surf1,0.04307527807953237,-0.23048541866042083,0.134,0.15,1
Echs1,0.043214752949462434,0.15824506140089056,0.121,0.105,1
P4ha1,0.0434664004176902,-0.27182809675700614,0.074,0.087,1
Rnf103,0.043559186877571744,-0.32960442803620715,0.042,0.052,1
Cxcr3,0.043579177955060965,0.23292836664973304,0.108,0.094,1
Daxx,0.043602626946112034,0.23161883809237294,0.153,0.136,1
Ppp1r16a,0.04368763840530682,0.433022120877407,0.03,0.022,1
Man1a2,0.04374865359670357,0.16337668794476334,0.119,0.103,1
Mitd1,0.04377697250560793,0.15610508651436295,0.145,0.128,1
Wdr73,0.04401379404526586,0.35620312585603564,0.046,0.036,1
Clpx,0.04404989298580679,0.30027868352573694,0.074,0.062,1
Znhit3,0.04421901226146031,-0.4058801953180122,0.037,0.047,1
Tbc1d2b,0.04439268557602649,0.33069277534845476,0.07,0.058,1
Hspbap1,0.044435049747606856,0.4492124508162476,0.042,0.032,1
Siae,0.04448306515720579,0.36044011874250614,0.027,0.019,1
Tmem59,0.04453406724548707,0.13279750854790207,0.335,0.314,1
Oasl1,0.044560376831670426,-0.4975408763850657,0.011,0.017,1
Odf2,0.044663449237355164,0.19916469908843437,0.085,0.071,1
Rcan1,0.04467549434281337,0.5890644937904685,0.016,0.011,1
Ddx47,0.04468408219352445,0.20108989269432298,0.165,0.148,1
Patl1,0.04470067713521197,0.39999777771651335,0.045,0.036,1
Csnk1a1,0.044759245236016654,0.15274300620206283,0.372,0.354,1
Nifk,0.04476771663308244,0.2707030139232991,0.071,0.059,1
Vsig10,0.04479668994409879,0.6379740942714154,0.015,0.01,1
Calcoco1,0.044817162522469596,0.22927812186639818,0.077,0.064,1
Ptpn5,0.044890945050515454,0.9349558320285469,0.011,0.006,1
Ccdc137,0.044928715695650184,0.5362442073075897,0.02,0.014,1
Npepl1,0.044971275388471406,-0.1623535608922202,0.131,0.148,1
Nr2c1,0.04506347042772409,0.8306191722138117,0.011,0.006,1
Trbv3,0.045129902292733164,0.2012453841999241,0.121,0.106,1
Sp6,0.045153265692978305,0.4927283670016749,0.029,0.021,1
Tmem205,0.045310649735596634,0.7269791003301611,0.011,0.006,1
Mrpl51,0.04531337699388699,0.16352122991057882,0.145,0.128,1
Dpy19l3,0.04550555329578992,0.4517010987416201,0.029,0.021,1
Mospd2,0.04550955195137889,0.47086410843615756,0.027,0.02,1
Zc3hav1,0.04555198951904225,-0.10630688339655103,0.305,0.327,1
Atox1,0.045581993799436026,0.10910399168519813,0.404,0.385,1
Kpna2,0.0458034478533476,0.40707017307945037,0.042,0.033,1
Map3k8,0.04623268351672078,0.3934048820902927,0.044,0.034,1
Tcf20,0.046236303794539656,-0.24595765105899803,0.098,0.113,1
Cabin1,0.04624418473880051,0.18389921777064755,0.146,0.129,1
Mkrn1,0.046252431832370586,0.18043734418967183,0.254,0.234,1
Fgfr1op2,0.04628250998520134,0.20066088161883844,0.275,0.258,1
Flot2,0.046458773502390686,0.3228351650466923,0.058,0.047,1
Cntrl,0.046523818193248294,0.22020335443859418,0.185,0.168,1
Rab12,0.04656259911163317,0.29730943680246735,0.058,0.047,1
Nfyc,0.04656660516429095,0.14165029389651496,0.099,0.084,1
Ifit2,0.046570157548369885,-0.257981023655947,0.056,0.068,1
Gm14029,0.04668956495605457,0.6234745245763005,0.018,0.012,1
Trbv26,0.04684085898772519,-0.2696906870497455,0.042,0.053,1
Rab18,0.0468508102542911,0.19364936802432675,0.138,0.121,1
Srp72,0.04706294154639562,0.16368451690700558,0.202,0.183,1
Ech1,0.04710596484727339,0.15465859288311945,0.252,0.233,1
Cct6a,0.047110587279483675,0.12617089677110105,0.196,0.176,1
Plcb4,0.04721900806097606,0.2987680079522175,0.045,0.036,1
Mcrs1,0.047294446494834295,0.18820217886348267,0.146,0.129,1
Rapgef1,0.04737568036910575,0.2324016986030304,0.127,0.112,1
Dusp1,0.04753331979268466,0.23663803667163918,0.246,0.229,1
Dgka,0.04753725432993735,-0.10106359366699227,0.502,0.53,1
Zfp146,0.0476343270815667,-0.2108055032241416,0.074,0.088,1
Gpx4,0.047666618144415966,0.10095078660592952,0.617,0.607,1
Samd4b,0.0477496806275957,0.3516699091147748,0.045,0.036,1
Tnfrsf1a,0.04781744733673354,-0.26001644201386975,0.075,0.088,1
Nfic,0.047857287191679206,-0.27221107924953625,0.065,0.077,1
Ctla2a,0.04787142275083343,0.4488816820911459,0.053,0.043,1
Ifi213,0.048038606418212434,-0.1428457894842179,0.108,0.124,1
Txndc16,0.04808683626862181,-0.4071137952571222,0.017,0.024,1
Ccnh,0.04820919075911587,-0.1551860393474036,0.113,0.129,1
Hist1h3a,0.04821199825522374,0.6088277486118994,0.013,0.008,1
Stambp,0.048236587545438026,0.2800667022784866,0.071,0.059,1
Acp1,0.04834805405775306,0.1626760701750971,0.165,0.148,1
Bmp7,0.04837567578410772,0.27328367975325074,0.072,0.06,1
Gm3512,0.04839841375915747,0.5224968768514797,0.022,0.015,1
Cfap36,0.04853519916319529,0.29623751830387324,0.059,0.048,1
G3bp1,0.048569266901537095,0.11436362714188908,0.369,0.347,1
Cdkn2d,0.048627275454764335,-0.12784636256697568,0.206,0.227,1
Entr1,0.04863099810401837,0.1967645386394099,0.119,0.104,1
Gpm6b,0.04864348302599606,0.3864353272754517,0.039,0.03,1
Acadm,0.04868449983446432,0.23629497784759135,0.06,0.049,1
Atp9a,0.04872660426389377,0.3839500638858562,0.031,0.023,1
Sema4d,0.04882678480058343,0.14730693721188381,0.277,0.258,1
Nin,0.0489778336175295,-0.196359336762995,0.114,0.129,1
Polr2j,0.04909651231146185,0.166725326992323,0.239,0.22,1
Tmem108,0.04911503025348378,-0.23225803075825446,0.038,0.048,1
Tmem65,0.04921155035412407,-0.3421052116053245,0.042,0.052,1
Pqbp1,0.049290609220019495,-0.2184267308834098,0.091,0.105,1
Med12,0.049405049152286065,0.28710130234334175,0.119,0.105,1
Nop53,0.04940711231665031,-0.1422830628060856,0.235,0.255,1
Zdhhc12,0.04951108247949858,0.44764288216726644,0.036,0.027,1
Cyth1,0.04964204530467121,0.16897123700408012,0.237,0.218,1
Kdm1a,0.04965246513686835,0.2010650366411042,0.17,0.153,1
Ccdc86,0.04966887017480992,0.32101225227740304,0.053,0.043,1
Gna15,0.04967726593921167,0.32842972383988567,0.067,0.056,1
Tdg,0.04973570655091395,0.3679389836580622,0.058,0.047,1
Txlna,0.04987612994665319,0.2635785794899177,0.069,0.057,1
Tax1bp1,0.05018494401848915,0.11673719116064651,0.413,0.39,1
Gm28809,0.05019437080732361,-0.4823201394462959,0.012,0.018,1
Tor1aip2,0.05030710792303094,-0.16539272561730023,0.142,0.159,1
Atl3,0.05031460378115286,0.2525965685128111,0.112,0.097,1
Trp53bp1,0.05040192872048719,0.26779083077683197,0.055,0.044,1
Samd10,0.05045243797948513,0.29528743921725553,0.051,0.041,1
Fopnl,0.05047256987317759,0.17692419723573538,0.146,0.129,1
Dctd,0.05050119813091969,-0.7770634050074277,0.009,0.014,1
Bclaf3,0.050625492970150066,0.31824355508829916,0.059,0.048,1
9430015G10Rik,0.050700212784420134,0.46735532265901814,0.021,0.014,1
Aimp1,0.050841329154385925,-0.1639141848520742,0.265,0.283,1
Ube2n,0.05091616364052793,0.17945528492802398,0.251,0.233,1
Pnkd,0.05095780495878337,0.2519851275030702,0.15,0.134,1
Klf11,0.05103549970696807,-0.9865167706363778,0.006,0.01,1
Rgs9,0.05147053109822184,0.6786160787687612,0.012,0.008,1
2310009A05Rik,0.05149104713891763,-0.15046771738587594,0.122,0.138,1
Hist2h2aa1,0.051507888778090816,0.7541671117759385,0.015,0.009,1
Gm5165,0.05159700758608137,0.6209005809124744,0.016,0.01,1
Ebpl,0.051628136760261754,0.18517121410002213,0.136,0.12,1
Nudt16l1,0.05164717108235668,0.19839441072978037,0.112,0.097,1
Ap3s2,0.05173238485725073,0.3309963408500245,0.054,0.044,1
Ccna2,0.05175641763750416,0.6046154973249838,0.016,0.01,1
Pdcd2l,0.05184987393127689,0.3183269406352922,0.058,0.047,1
Cdca7,0.051857670943935404,0.3415810914911912,0.045,0.035,1
Wls,0.05200126638010113,0.17766251522813103,0.114,0.099,1
Slc39a3,0.05207401235679449,0.4302615682400779,0.035,0.026,1
Btbd2,0.05211506420749289,-0.32386491073499357,0.046,0.056,1
Zbtb45,0.05214075531441171,0.2573700920564459,0.074,0.062,1
Lactb2,0.05216218096268435,-0.3140043908656409,0.046,0.057,1
Smarcb1,0.05216495614866925,0.1740269945116255,0.162,0.145,1
Pip4k2a,0.05222028676742694,0.1481889547381665,0.181,0.163,1
Miga1,0.052327569090824685,0.39199485261735223,0.028,0.021,1
Alas1,0.052367535620170616,0.32440947231867945,0.048,0.039,1
Las1l,0.052415268957339264,0.22175840379529044,0.084,0.071,1
Ybx1,0.05241621439143475,0.11238185618684438,0.625,0.613,1
Dynlrb1,0.0526511375134564,0.15270364833170902,0.299,0.279,1
Dnmt1,0.05274641306338526,0.23031612535816937,0.12,0.105,1
Nemf,0.052774803837829926,0.2207210403607438,0.127,0.112,1
Ghitm,0.05278306533029225,0.13652835542726982,0.298,0.278,1
Lysmd2,0.05282084809915151,-0.1832280370628223,0.08,0.094,1
Hnrnpd,0.052845315555431524,0.1401479962788107,0.4,0.384,1
Washc2,0.052863145276136544,-0.19030666664073648,0.09,0.105,1
Baiap3,0.05287544972088916,0.8662430819445328,0.01,0.006,1
Rars2,0.05295057224627724,0.27615327226054065,0.06,0.049,1
Slc29a1,0.053144467377618736,0.1927177055767082,0.111,0.096,1
Kcnn4,0.05315063359650239,-0.10774397390375423,0.33,0.353,1
Mafg,0.05328944899690446,0.43413206930674786,0.033,0.025,1
Pa2g4,0.05334344803856609,0.12398465401724734,0.283,0.262,1
Ctsd,0.05336718995865832,-0.11324045563307017,0.278,0.298,1
1700017B05Rik,0.05340714449244405,0.3962163480680374,0.04,0.031,1
Zfp512b,0.05343852799444548,0.42296120330056564,0.03,0.022,1
Trbv12-1,0.05347270411509941,0.3465209577244006,0.051,0.041,1
Snhg20,0.05347621893836582,-0.157885188948359,0.119,0.135,1
Itfg1,0.053587221692347795,0.25683700161086254,0.098,0.085,1
Xrn1,0.05360345277310278,-0.23509162368883674,0.1,0.114,1
Lamp1,0.053906765840440074,-0.14781397847946431,0.263,0.282,1
Mcu,0.0539466140006852,0.4427178028724823,0.032,0.024,1
Tpp2,0.05399596764511341,0.1484460508879848,0.219,0.201,1
Pkp3,0.05404950567040545,0.12977748448932158,0.352,0.334,1
Mfn1,0.05413438927110735,-0.518530391408575,0.023,0.031,1
Pex16,0.054313634056557474,0.22723673242619702,0.092,0.078,1
Use1,0.054386913962810694,-0.11088191094493105,0.181,0.201,1
Rhbdf2,0.05454572445956501,-0.46935994983990614,0.011,0.016,1
Ypel5,0.05460183542989364,0.21105497222440883,0.106,0.092,1
Ctsz,0.05467830668761486,0.18205695981035497,0.144,0.128,1
Usp11,0.05471396710420388,0.49765280587400085,0.017,0.012,1
Insig1,0.05476673479749584,-0.3088386679121249,0.054,0.065,1
Sertad3,0.05478772705576905,0.2896705839597562,0.073,0.062,1
Setbp1,0.0548557498395355,0.8117411620081221,0.011,0.007,1
Tnfrsf22,0.05519707259168079,0.5404187848487423,0.021,0.015,1
Anapc10,0.05521815585776507,0.26779083077683197,0.041,0.032,1
Vopp1,0.05525600140680455,-0.36396370997007743,0.033,0.042,1
Prxl2a,0.05537508112663595,-0.5964911593656073,0.009,0.014,1
Gm14230,0.055419835929523605,0.5790804052178471,0.011,0.007,1
Atf1,0.05544549838415453,0.21594400785103307,0.146,0.13,1
Ugcg,0.055683976666823204,-0.14855460058338554,0.126,0.142,1
Wwp1,0.05570367595211285,-0.23464659925235676,0.075,0.087,1
Knl1,0.05574263578023713,0.6985156362064666,0.015,0.01,1
Trdv1,0.05580044354708947,0.8037112987502946,0.013,0.008,1
G6pc3,0.05586510918388505,0.3371076149118828,0.049,0.04,1
Dnlz,0.055885070603519514,0.18837223530074398,0.082,0.07,1
Snx2,0.05590879819747371,0.1375645443402942,0.207,0.188,1
Heatr1,0.05596286782633612,0.270242309770929,0.066,0.055,1
Nxpe3,0.05598250622784131,-0.11584560560567181,0.202,0.222,1
Gimap1os,0.05612418486528756,-0.21316251981410161,0.11,0.125,1
Phactr2,0.056175461577100225,0.3864353272754517,0.048,0.038,1
Sinhcaf,0.05642702262978982,0.2683133885999518,0.059,0.048,1
Caml,0.05661351723213545,-0.26109699687780363,0.05,0.061,1
Sh3bgrl2,0.05664097294256389,0.557054098887849,0.014,0.009,1
Ctdsp1,0.05667094305560531,0.19109920436926142,0.144,0.129,1
Cmas,0.05668223253329689,-0.17862761600800026,0.132,0.148,1
Cd1d1,0.056872850468026204,0.1876297262566191,0.089,0.076,1
Peli1,0.056910117967631346,0.1480761575339372,0.449,0.433,1
Csnk1d,0.05696973328987005,0.19178789642190708,0.133,0.118,1
Plagl2,0.05698814931541356,0.280856570921753,0.059,0.048,1
2610306M01Rik,0.05703876266411794,-0.6350444001350004,0.011,0.017,1
Dyrk2,0.0571529535824905,-0.30898382140108316,0.059,0.07,1
Trappc6a,0.05717048873590112,-0.18661536520254263,0.141,0.157,1
Hmgn3,0.05724133817196469,0.3503159014687993,0.037,0.029,1
St8sia4,0.05738128551170204,0.1547650923509929,0.167,0.149,1
Snx5,0.05754930170151562,-0.15048773493845813,0.185,0.204,1
Tia1,0.05768167896099117,-0.21506846583339856,0.098,0.113,1
Ncf4,0.05792336874549883,0.17255440579452053,0.2,0.183,1
Mycbp2,0.05800061798855472,-0.10811988551154716,0.36,0.38,1
Ddx21,0.05800162090290675,0.13768231940210773,0.204,0.186,1
Asb7,0.058115053021921735,0.5014010413959715,0.026,0.019,1
Plekho2,0.05812534630491933,0.3258937853404005,0.052,0.042,1
Abi2,0.058158627110696255,0.4223549015303947,0.032,0.025,1
Arhgef18,0.05821430112825697,-0.1214127946025858,0.199,0.218,1
Agpat4,0.058258827391045626,0.35081141754473055,0.031,0.023,1
Fam49a,0.0583012203424493,-0.23718879381480962,0.051,0.062,1
Iqce,0.05833744809658018,0.3441383064134067,0.034,0.026,1
Fhl3,0.0584683753680489,0.4348321518345646,0.028,0.02,1
Lncpint,0.05855381359376425,-0.2495932381632282,0.082,0.095,1
Kdm6a,0.05857629077753181,0.2045580656777175,0.103,0.089,1
Lpgat1,0.058651202031195664,-0.28377446006421625,0.043,0.053,1
Ago3,0.05867772757963639,0.24953080500428504,0.061,0.05,1
Lss,0.05877866030704362,-0.5893171264778712,0.012,0.017,1
Hectd3,0.05878083046078194,0.35921385854042676,0.041,0.032,1
Ift22,0.05878830711744964,0.6895043949114976,0.011,0.006,1
Ddx24,0.05879851274353092,0.1577199080562811,0.396,0.384,1
Prr12,0.058865777611296424,0.3511742227876553,0.052,0.042,1
Slc35e3,0.05889728138473866,0.6510302470968625,0.011,0.006,1
Slc4a8,0.058932417970566725,0.5989799626555525,0.019,0.013,1
4933421O10Rik,0.058992343663013896,0.7039716530456559,0.021,0.014,1
Agfg2,0.059097935151944475,0.318059530821702,0.064,0.053,1
Dnah8,0.05916982896995949,-0.27041384972360527,0.057,0.069,1
Zfyve1,0.059214583526824835,0.41779949818478634,0.026,0.019,1
Map3k7,0.059281377824415185,0.327708916909633,0.056,0.046,1
Bbs9,0.05928994279744502,0.41068287352212884,0.023,0.017,1
Acads,0.059313390353383524,0.1996040911619481,0.122,0.107,1
Gm30177,0.05953255952631049,0.9010085001052088,0.012,0.007,1
Tpp1,0.05954571450914105,0.25131839636239395,0.099,0.086,1
Mapkapk3,0.059587040788619323,0.18465793578275624,0.115,0.101,1
Serpinc1,0.05981298162646439,0.775477618021351,0.012,0.007,1
Dyrk1a,0.059915437672379,0.23804348738278058,0.065,0.054,1
Cox19,0.060125969193148526,0.25633975325978575,0.077,0.065,1
Bmpr2,0.060191986911662984,0.6665432464681862,0.018,0.012,1
Rcbtb2,0.06030123124950778,-0.18734737431563753,0.076,0.089,1
Cyp51,0.06048159125529514,-0.20186868053509288,0.057,0.069,1
Cytip,0.060488039406636114,0.10545532687923306,0.607,0.602,1
Krtcap3,0.0605446071640477,-0.3299459347346625,0.037,0.047,1
Wdr7,0.06062793838723665,-0.5482989012583799,0.015,0.021,1
Saysd1,0.060701398926966715,0.16291624048471887,0.136,0.12,1
Cobll1,0.060709706833635996,0.6192375316898291,0.014,0.009,1
Agbl5,0.06080585960113609,0.5734338420767049,0.014,0.009,1
Gabpb2,0.06081504346426797,0.22750932478239605,0.105,0.091,1
Llph,0.06081594658399063,0.13648306276299382,0.333,0.316,1
Tasor2,0.0608950217779028,0.17500211792886988,0.145,0.129,1
B3gnt3,0.060960253851181846,0.5348806013073117,0.013,0.008,1
Gm5547,0.06099671987537615,0.33774107048337143,0.038,0.029,1
Aplp1,0.06106425335475207,0.3864353272754508,0.028,0.021,1
Gpr107,0.06115667069956549,0.25926880767879634,0.054,0.044,1
Nucb2,0.061231803969482614,0.46985133546308866,0.023,0.017,1
Gnptg,0.06140995331674423,0.21651032583313912,0.104,0.091,1
Ift20,0.06146726081531374,0.1786584432432714,0.189,0.172,1
Rgs16,0.06157660353443261,0.2961464419463482,0.041,0.032,1
Dop1a,0.061634247035310646,0.3235405359309773,0.053,0.043,1
Abcg2,0.06165019307671275,0.41120323242439394,0.026,0.019,1
Thoc5,0.06177502132378423,0.19832404051095853,0.069,0.058,1
Cyth2,0.061827950539369736,-0.2341084308078476,0.075,0.088,1
Fancg,0.06199017088030173,0.5913240009725946,0.019,0.014,1
Hbb-bs,0.061999231088433214,-0.5844183270650332,0.006,0.011,1
Zdhhc3,0.06205976334224347,0.24799751636438794,0.113,0.099,1
Wars,0.062118750091975185,0.16949733603111117,0.073,0.062,1
Arl8b,0.062219086966319746,0.2563014137909918,0.092,0.08,1
Psmd2,0.062221514880708526,0.17409898707836557,0.207,0.189,1
Ints8,0.062366330917541804,0.23999175917230176,0.064,0.053,1
Etfb,0.06245875314270856,0.1727722951652082,0.214,0.196,1
Ptprj,0.06288939286877417,0.4859710008263658,0.019,0.014,1
Tmem104,0.06292359435161628,0.5639735128276389,0.021,0.015,1
Pde11a,0.06297881997128259,-0.43156683898166204,0.015,0.021,1
Ccdc28b,0.06325941977799261,0.3898950292713179,0.044,0.035,1
Rab28,0.06335962395237514,0.28372827911132514,0.057,0.047,1
Zmym4,0.06356827501876197,0.37179998090705446,0.066,0.056,1
Shf,0.06360885675920325,0.6715266539824416,0.016,0.01,1
Kif3b,0.06364389260754603,0.28183028404614063,0.065,0.054,1
Urb2,0.06376410340820608,0.6209005809124744,0.016,0.01,1
Ctla4,0.06385813842943598,0.2054538257921391,0.327,0.312,1
Traf3ip1,0.06391965705664804,0.5949053723795297,0.016,0.01,1
Osbpl8,0.06392970609538341,-0.1855493194474951,0.124,0.139,1
Lgals8,0.06393024479696224,-0.1807346493363271,0.06,0.071,1
Zbtb11,0.06397693248293548,0.2635785794899177,0.073,0.062,1
Rnf123,0.06412629800731404,-0.18617607032916617,0.082,0.096,1
Csnk2a2,0.06419291688255502,0.20937793808757021,0.144,0.129,1
Pced1b,0.06430926162261734,-0.23923114402400225,0.115,0.129,1
Exoc2,0.06433110369271222,0.20274643526948743,0.106,0.092,1
Mybbp1a,0.06436514272377454,0.17584147725727073,0.161,0.145,1
Baiap2,0.06436906393586041,-0.36593036018450054,0.034,0.043,1
C130036L24Rik,0.06458230725240421,0.6628487629104454,0.011,0.007,1
Smarce1,0.06475013520890198,0.13824141275255863,0.203,0.185,1
Hist1h4d,0.06487164855356055,0.3147776959697195,0.157,0.142,1
Ncoa6,0.06491634422829348,0.19908985303820392,0.082,0.07,1
Pdik1l,0.0650684201999252,-0.33894229261554365,0.028,0.036,1
Lmbrd2,0.0650809982317806,0.35668798388139855,0.027,0.02,1
Snhg12,0.06518240216512881,-0.19749704484721597,0.122,0.137,1
Mrps15,0.06521621354008937,-0.14206022178667643,0.194,0.212,1
Mppe1,0.06522393034306757,-0.16312183731450647,0.138,0.154,1
Zfp608,0.06523445151666386,-0.6091862322139745,0.009,0.013,1
Gemin2,0.06538402904437542,-0.3363201915361085,0.043,0.052,1
Capn15,0.06540650799148795,0.32811883168462863,0.044,0.035,1
Cript,0.06558570135614528,0.1973274976510755,0.176,0.16,1
Gm15232,0.06562438386910953,0.6088277486118994,0.013,0.008,1
Oxnad1,0.06569722941166088,-0.4985989586040285,0.013,0.019,1
2610035D17Rik,0.06595699802281138,-0.17655248318844352,0.09,0.104,1
Tnrc6b,0.06598913904295386,-0.11041884709260397,0.244,0.263,1
Arntl,0.06599440446824406,0.29602810580709527,0.045,0.036,1
Plekhb2,0.06602908095108449,0.20478924828231237,0.084,0.072,1
Trav19,0.06602956747479698,0.5043495301412202,0.013,0.008,1
Birc5,0.0660573603268993,0.4405910973223568,0.026,0.019,1
Metrn,0.06619507450612865,-0.22452238197864993,0.054,0.065,1
Aopep,0.06639744314332019,0.19219560093911237,0.202,0.186,1
Rela,0.06656568657989746,0.18039090002648717,0.212,0.195,1
Rrm1,0.06665044579561205,0.3700718810665644,0.062,0.052,1
Pex14,0.06669241940471488,-0.237122418758283,0.058,0.069,1
Snhg3,0.06669474213266287,-0.1925843001832015,0.099,0.113,1
Fkbp1a,0.0667868728628431,0.11049471435586367,0.493,0.483,1
Uckl1,0.066795064968389,0.21007738367871243,0.097,0.084,1
Arcn1,0.06688170735645671,0.1430049161682163,0.141,0.125,1
Phykpl,0.06715529963683971,0.5139853769959624,0.027,0.02,1
Mob4,0.0671993990764893,0.1204787105157119,0.209,0.191,1
Gm2a,0.06722033880176272,0.1552849824614433,0.202,0.185,1
Larp1b,0.06728343861315098,0.24733324930003908,0.086,0.074,1
Exosc3,0.0673420645372745,0.12599920227163608,0.191,0.173,1
Tstd3,0.06738180821577036,0.35472646754811343,0.035,0.027,1
Snx9,0.06760899121756705,0.2897803446902474,0.035,0.027,1
Tmem131l,0.067750783200607,-0.22875937486512044,0.069,0.081,1
Rtl8c,0.06779043072301127,0.3106527406138344,0.048,0.039,1
