genes,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Emc8,0.12379879052722104,-0.14544324181909252,0.128,0.141,1
Itsn2,0.12386122384373509,0.10385027270901626,0.259,0.242,1
Il17ra,0.12402255539887752,-0.1296396401623885,0.091,0.103,1
Scmh1,0.12407871770900783,0.33335370168513645,0.013,0.009,1
Prxl2a,0.12415617919844657,0.28207319674144227,0.023,0.017,1
Tmed7,0.1242825894798853,-0.15881804622858153,0.141,0.154,1
Leprot,0.12428847689406558,-0.13332083164854236,0.16,0.174,1
Igf2r,0.12467379600775104,-0.14825927237022363,0.129,0.142,1
Txnl4a,0.124821296627037,0.16754480871505528,0.1,0.089,1
Ddx46,0.12494749961130605,-0.10190207701235976,0.24,0.255,1
4833420G17Rik,0.12512795624358983,0.1114113489971329,0.188,0.174,1
Bahd1,0.12542307770707087,0.18374115566507943,0.045,0.038,1
Nlrx1,0.12544179359585425,-0.31690025928773924,0.027,0.033,1
Ssh1,0.12584334373607764,0.17080823060842087,0.109,0.098,1
Atic,0.12596024629669378,0.1056409484154246,0.191,0.177,1
Ndufs2,0.1260498942713892,0.11880232544659264,0.255,0.24,1
Igsf8,0.1261940767779143,0.17839729085073852,0.054,0.046,1
Prkra,0.12628672961928628,0.22114419809911112,0.05,0.042,1
Ube2t,0.12652881010356837,-0.29075855279117313,0.03,0.036,1
Tmem248,0.1265833616885216,-0.15776049832063332,0.122,0.135,1
Ift74,0.12665047509527336,-0.3511444725869346,0.016,0.021,1
Zfp719,0.1266627326206805,0.38065941646349266,0.018,0.013,1
Supv3l1,0.12670173696179368,-0.27236735920281774,0.032,0.039,1
Rragc,0.12686434794138451,0.13386168245876684,0.113,0.101,1
Dguok,0.12691331244683982,0.1589558266808031,0.217,0.203,1
Rapgef5,0.12696483766620972,0.5216203391169572,0.014,0.01,1
5031439G07Rik,0.1271229930928439,0.33741191825948924,0.026,0.02,1
Ikbke,0.1271922537613405,0.16019144411078656,0.169,0.155,1
Gm15472,0.12724941030742204,-0.4112654650245062,0.014,0.019,1
Slc39a6,0.1275032637467209,-0.23325948915712846,0.061,0.07,1
Slc28a2,0.12758644523530807,-0.14970351908177815,0.129,0.142,1
Ino80e,0.12766058059042826,-0.11214907832075882,0.14,0.154,1
Zfp292,0.12770391975428555,-0.10305506776227946,0.279,0.295,1
BC017158,0.12787022831078523,-0.22379085489625794,0.027,0.033,1
Mgme1,0.12787453575763294,-0.5465698463231137,0.01,0.015,1
Las1l,0.12816099201484535,0.22219270301459426,0.086,0.076,1
Zfp322a,0.12817702431808717,0.16204746984446272,0.069,0.059,1
Mcrs1,0.1282542872139485,-0.11915850301237052,0.161,0.175,1
Trappc13,0.12829027900143633,-0.324177424986666,0.025,0.031,1
Plekhm3,0.12845444434490685,-0.4501544784181011,0.018,0.023,1
Nudt8,0.1287226483761168,-0.2631967733112326,0.036,0.043,1
Znhit6,0.12888207851996963,0.20506667721389338,0.06,0.052,1
Cd8b1,0.12888587115814415,0.20252189764468298,0.074,0.064,1
Rapsn,0.12890072272524888,0.35073577991337235,0.044,0.036,1
Zmynd11,0.12892433195056008,-0.15112740598818641,0.15,0.163,1
Rlf,0.12905809242413835,-0.12238343339442004,0.11,0.122,1
Trappc11,0.12912359869182083,0.21682495722091577,0.061,0.052,1
Reps1,0.12923719821743707,-0.1771521015464308,0.064,0.073,1
4833438C02Rik,0.12928465237461076,0.18135060824008598,0.076,0.067,1
Snhg9,0.12937062116145584,-0.48042748953190095,0.009,0.013,1
Plk3,0.12996544665189633,0.15152757851278542,0.102,0.092,1
Fbxl5,0.13013382669989038,0.17648485306826966,0.114,0.102,1
Gcc2,0.13035932675603454,0.1963944884645361,0.128,0.116,1
Elmo2,0.13037551172870707,-0.25987641501962067,0.043,0.051,1
Eapp,0.13038543135250807,-0.10949049313172687,0.225,0.24,1
Lsm14b,0.130432389721642,0.19303241328772103,0.056,0.048,1
Vps26c,0.13050773443960587,-0.16251245715116225,0.103,0.115,1
Zfp60,0.13053569023975667,-0.45423796555103824,0.012,0.017,1
Eif2d,0.13062401142170899,-0.19788280077620524,0.08,0.09,1
Tcea2,0.13097709817186703,-0.42029063362770014,0.012,0.017,1
Uvssa,0.13109423153884972,0.12369183904868564,0.055,0.047,1
Uba3,0.1313015708954861,-0.2888074169902701,0.04,0.048,1
Cnih4,0.13161703508597244,-0.10742921043026366,0.192,0.207,1
Klc4,0.13175402641452852,0.39169768791594084,0.024,0.019,1
Zfp866,0.1317751954478847,0.25109601956605765,0.029,0.023,1
Tut1,0.13189779488765813,0.2381964686447957,0.064,0.055,1
Nfil3,0.1319660540043721,0.2563776536481095,0.083,0.073,1
Zfp207,0.13197094329665712,-0.132294721952944,0.225,0.239,1
Cul7,0.1320921174946292,0.4004678975436722,0.016,0.012,1
Trbv29,0.13213926057501332,0.49762413499785607,0.019,0.014,1
Ppp3cc,0.13226522458105405,-0.1411735184842562,0.138,0.151,1
Ankib1,0.13227703848042088,-0.20653728990181763,0.067,0.076,1
Dhcr7,0.13238528914151493,-0.16385831048318478,0.06,0.069,1
Lasp1,0.13257012760566,0.16154405589788,0.222,0.208,1
Apc,0.1327929502669405,0.14458416362826476,0.119,0.108,1
Zfp65,0.13280036288772445,-0.33068037002721873,0.02,0.026,1
Pitpnm2,0.1331717025293665,-0.22160198350065796,0.071,0.081,1
Gm10642,0.13323662153556443,-0.5070414821364766,0.011,0.015,1
Espn,0.13329874874742476,0.2744600126315673,0.054,0.046,1
Snap29,0.13335689479524807,-0.20710933886916072,0.062,0.071,1
Pes1,0.1333927179041468,0.14723946214349315,0.144,0.132,1
Banp,0.13343469360016433,-0.2789669146564826,0.044,0.052,1
Wsb2,0.13343791167560246,-0.1528306445578469,0.099,0.111,1
Zfp971,0.13349255228732376,0.307818609577998,0.021,0.016,1
Narf,0.13354427286701584,0.20878383836319836,0.063,0.054,1
Mrps33,0.13359598812263243,-0.10303311778714153,0.309,0.325,1
Ehmt1,0.1337137070280966,-0.17018119969217427,0.095,0.106,1
Pex3,0.133960673250657,0.2040706847401692,0.074,0.065,1
Cenph,0.13398169259736548,-0.3755975163114744,0.011,0.015,1
Sacs,0.13424099909239567,0.2050296047095963,0.062,0.054,1
Asb7,0.13438392540243796,-0.3224751297556647,0.028,0.035,1
Angptl2,0.13442751793000302,0.22601965757381404,0.03,0.024,1
Cmtm3,0.1344484909684014,0.3130813066588747,0.045,0.038,1
Fam92a,0.13446178379266457,-0.12943692904207627,0.132,0.145,1
Ccp110,0.13454049475966473,-0.306056583058397,0.018,0.024,1
Trp53i13,0.13458431642002588,-0.1846021105392741,0.061,0.07,1
Lemd3,0.13465026609677408,-0.20342526552605555,0.039,0.047,1
Rnf185,0.1346935827881603,0.3689776114158576,0.024,0.019,1
3110082I17Rik,0.13480081685326561,-0.48042748953190095,0.009,0.013,1
Chadl,0.13501965146299502,0.4834940511129968,0.012,0.008,1
Pik3c3,0.13502486764380567,0.16801596973847532,0.1,0.089,1
Rubcn,0.13534546112526974,0.34207091878624496,0.024,0.019,1
Cenpk,0.13536013152456744,-0.2479610220208759,0.018,0.024,1
Tmem265,0.13543871018783707,-0.4036118924810701,0.019,0.024,1
Oser1,0.13558420499087248,-0.11001252065220246,0.1,0.112,1
Trnau1ap,0.13574773562476145,-0.13652102554904433,0.132,0.145,1
2610001J05Rik,0.13581612221168743,0.13833771927999328,0.113,0.101,1
Cnot6l,0.13587272429238503,0.11218131851094393,0.218,0.204,1
Ing1,0.13592140569753564,-0.12770768639623453,0.151,0.164,1
Chmp4c,0.13609863744796125,0.44026890560164755,0.01,0.007,1
Ift22,0.13622157848131405,0.3371957679795292,0.027,0.022,1
Nprl2,0.13636029029740895,-0.1792068760157819,0.076,0.086,1
Btbd16,0.13637867257568603,0.37642242357702216,0.024,0.019,1
Rnf146,0.1366493515744217,0.15245219711140567,0.13,0.118,1
Pccb,0.13675173515747496,-0.5735368939233823,0.006,0.01,1
Trav7-1,0.13683282776045422,-1.1260779169521609,0.008,0.012,1
Smg7,0.1369591982516401,-0.15849939464453877,0.083,0.094,1
Slc5a3,0.13698293887624172,0.257182021199732,0.024,0.019,1
Gm45418,0.13710252729032402,-0.5094065565036665,0.006,0.01,1
Snhg6,0.13721186986787776,-0.20007849839593828,0.068,0.077,1
Blcap,0.13740854156898816,0.2897267692848775,0.034,0.028,1
Ptcd3,0.13753942341787326,-0.22751312341855723,0.048,0.056,1
Dzip1,0.13775601353470646,0.37671007087951747,0.022,0.017,1
Sco2,0.13788516644558954,-0.2658694921611904,0.045,0.053,1
Uggt1,0.13796971917025294,-0.1405774866472762,0.09,0.101,1
Prpf39,0.13812786101396904,0.14572669850936482,0.078,0.069,1
Kras,0.13836446745810518,0.12191769472092817,0.242,0.227,1
0610009B22Rik,0.13849494458882894,0.205436226764399,0.045,0.038,1
Anapc1,0.13853907137140664,-0.17805219206593925,0.082,0.092,1
Ppp1r21,0.13855127015304258,-0.1613287641352139,0.08,0.091,1
Hibadh,0.1386078254910206,-0.13352272911332586,0.137,0.149,1
Dync1h1,0.13865293374863286,0.15373220163245938,0.186,0.173,1
Sass6,0.13870020169593678,-0.4036118924810701,0.017,0.022,1
Memo1,0.13871093388203767,-0.13619904613670242,0.084,0.095,1
9930021J03Rik,0.13897291303342535,0.21495900088290565,0.034,0.027,1
Zfp931,0.13900988880031778,-0.3535712099814745,0.019,0.024,1
Araf,0.13902669012249477,0.12301729792375893,0.171,0.158,1
Vamp4,0.13914631778422898,-0.10486143104246581,0.152,0.165,1
Epg5,0.13922542164592078,-0.3785209115182395,0.017,0.022,1
Rpap1,0.1393428712607693,-0.16990415791678792,0.031,0.038,1
Rcc1,0.13943738307606346,-0.3017322784618566,0.029,0.035,1
Rap2b,0.13945394933028207,-0.12721136865971427,0.097,0.109,1
A730017L22Rik,0.13954174907351802,0.4099749832880484,0.017,0.012,1
Gm49602,0.1395741590755083,-0.5912388956568417,0.008,0.012,1
Lrrc29,0.13958931836214208,-0.5431632448798638,0.009,0.013,1
Senp2,0.13974546972202673,-0.15371659827444173,0.131,0.144,1
Gorasp2,0.13980638024386344,-0.11237300166484854,0.175,0.189,1
Tomm40,0.14010829800998054,0.15799050200180664,0.154,0.141,1
Zfp511,0.1403588322492739,0.17168280145547987,0.116,0.104,1
Nucb2,0.14054795002133083,0.33335370168513556,0.019,0.015,1
Smc3,0.14058081127019076,-0.10288646890481257,0.176,0.19,1
Fbxo31,0.1406050160647096,0.18202116137364888,0.077,0.067,1
Copb1,0.140608810908736,-0.10745178905414621,0.223,0.238,1
Crebrf,0.14061391391704364,-0.12202783797939265,0.124,0.136,1
Strn3,0.14065424738686425,0.10932325003830101,0.143,0.13,1
Ccdc66,0.14079030185194225,-0.18865222865113918,0.034,0.041,1
Ints9,0.14086244017857233,-0.18383068460116014,0.06,0.069,1
Slc45a4,0.1408872474014387,-0.2368872933292545,0.057,0.066,1
Spef2,0.14109998736122747,0.39329624214141834,0.013,0.009,1
Gm13012,0.1411785738593052,-0.15809145033505168,0.111,0.123,1
Rap2c,0.14118172641213,0.13171984051548513,0.08,0.07,1
Zxdb,0.14129308965658877,-0.19096378989105034,0.048,0.056,1
Brwd1,0.1413234621803882,0.1929729758568386,0.084,0.075,1
Blvra,0.14138757987392253,-0.11208892968758066,0.153,0.167,1
Coro7,0.14164476139606522,-0.12196739305905613,0.183,0.198,1
Ric8b,0.14168216931389405,0.30688149032394474,0.039,0.032,1
Gm50240,0.14169913092889183,0.2815147701655176,0.025,0.019,1
Ggt7,0.1420077177538113,-0.24096155483651227,0.038,0.046,1
Slc35f6,0.14222211789878805,-0.3076428339503483,0.03,0.036,1
Arhgap1,0.1427288051445368,-0.12125687640604843,0.18,0.194,1
Snx1,0.14281954924776868,0.11254753124063921,0.179,0.166,1
Actn2,0.1430374717702919,-0.3878445766227534,0.02,0.025,1
Tti1,0.14323697965977744,0.26708048226597025,0.035,0.029,1
Galt,0.14327340643084308,0.15176868307024627,0.103,0.092,1
Gtpbp2,0.14364482070372475,-0.13728609211826348,0.202,0.215,1
Oxct1,0.14366141810491773,0.18018006453214852,0.126,0.114,1
Airn,0.14383093268572075,-0.6349374385875253,0.007,0.01,1
Rhbdd1,0.14388666147604273,-0.2516087990360205,0.046,0.054,1
Wdr61,0.14395053085793588,0.11871961996968183,0.168,0.155,1
Prr14,0.14407142351220453,0.13582823744312655,0.162,0.149,1
Oxsr1,0.14411065962878472,-0.23959082310309743,0.062,0.071,1
Cenpj,0.14413842717904038,-0.4343741462517574,0.017,0.022,1
Zmynd19,0.14420653698168265,-0.28625494184291167,0.043,0.051,1
Cdc25c,0.14445385580338227,-0.5328949094260365,0.007,0.01,1
Yeats4,0.1445494794875978,-0.1388961636756263,0.168,0.181,1
Tnp2,0.14456462289615218,-0.2805304083385298,0.03,0.036,1
2610507I01Rik,0.14462894478915167,0.35022752024953174,0.025,0.02,1
Btbd2,0.14465520206896942,-0.25677050415179936,0.055,0.063,1
D1Ertd622e,0.14482825455328513,-0.1661125787544142,0.048,0.056,1
Atp6v0d2,0.14487989138284424,0.30840734455490537,0.028,0.023,1
Mid1ip1,0.14492487407359683,0.22263428964154564,0.074,0.065,1
Jazf1,0.1449508794696582,0.29830675458593436,0.035,0.029,1
Trim35,0.14498415904153708,0.15030903982640442,0.144,0.132,1
Rad52,0.1451357701437302,-0.28455922083730645,0.03,0.036,1
Sppl2a,0.14518519720330605,0.1430566884180502,0.193,0.18,1
Hyal1,0.14521621993733083,0.46393781149528035,0.015,0.011,1
Ddx49,0.14586476553818303,-0.19542596364289633,0.071,0.08,1
Rragb,0.1459076106861442,0.30462198314181954,0.025,0.02,1
E230016M11Rik,0.14605945515137148,-0.42467350800890014,0.01,0.014,1
Tmem140,0.14611320383176907,-0.15721642876106579,0.069,0.078,1
Fam174a,0.14612959439313677,0.11001618038636707,0.153,0.14,1
Snhg10,0.14618904151477774,-0.5387714757627062,0.008,0.012,1
Rph3al,0.14635421825579703,-0.3700034998382504,0.022,0.028,1
Nsd2,0.14639418175657629,-0.19616981261059374,0.094,0.105,1
Mgat2,0.14660929302888265,0.14222911751519351,0.171,0.158,1
Cdkn2aip,0.14681441449336202,-0.17915306586288127,0.076,0.086,1
Pradc1,0.14684465084429577,-0.2966966885645581,0.03,0.037,1
Hsf2,0.1469101864782572,0.4443850140738794,0.023,0.018,1
Gm47469,0.14693439144558468,-0.4845318878646383,0.012,0.016,1
Oxsm,0.14703396068812968,0.30755770080779854,0.029,0.023,1
Sec24d,0.14719572279982152,0.3302477908173138,0.032,0.026,1
Rnasel,0.14755717669180796,-0.16530457254965336,0.105,0.116,1
Opa1,0.14757080221659602,-0.1762013963779978,0.082,0.092,1
Ikzf3,0.14759909394458268,0.130801249784668,0.295,0.282,1
Rnf128,0.14770184169637082,-0.3105024880895888,0.008,0.012,1
Nlk,0.1477982045991901,-0.16733988213841666,0.065,0.075,1
Actr6,0.14782626635684237,-0.22590308484354527,0.043,0.051,1
Brcc3,0.14782882948496998,-0.1671125249492471,0.098,0.108,1
Prag1,0.14787442678427257,-0.41238210210880233,0.012,0.016,1
Anp32a,0.14793574924532432,0.10733131977235413,0.596,0.599,1
Polh,0.14797672529340752,0.28604798690677935,0.023,0.018,1
Impad1,0.14805754183195455,-0.2230396468392497,0.06,0.068,1
Fbxo9,0.1481788991939888,-0.15560299728364102,0.079,0.089,1
Ctxn1,0.14820341462110848,0.5204392542856304,0.011,0.008,1
Prrg1,0.14831901882708312,0.5044656180778908,0.011,0.008,1
Gm45606,0.1483407032441713,0.2744600126315673,0.023,0.018,1
Elovl5,0.14836289030904148,0.16319673705542925,0.181,0.169,1
Nemf,0.14836523948297417,0.16132103728083225,0.163,0.15,1
Flii,0.14839751586404284,0.11050538050577585,0.236,0.222,1
Tprn,0.14853229628191145,0.28088628179100006,0.04,0.033,1
Pip4p1,0.1485638834264726,0.1428410451334896,0.116,0.104,1
Taf1,0.14856882579870345,-0.1352734547873493,0.093,0.104,1
Sharpin,0.14858833600829435,-0.1220491652671043,0.225,0.239,1
Acadsb,0.14866442778447295,0.20721267155205236,0.057,0.049,1
Nefh,0.1488497618085933,0.28706004941120167,0.026,0.02,1
Snx15,0.14896165637090553,0.1742402190768959,0.073,0.064,1
Acbd3,0.1490365843763658,-0.14334392093865267,0.147,0.159,1
Ldhb,0.14920905087479272,-0.15912788301905634,0.135,0.146,1
Sash3,0.1492655948048424,-0.10481010725570639,0.385,0.397,1
Fbxl17,0.14938053855973527,-0.13400483272379038,0.094,0.105,1
Sdhaf2,0.14940284087945527,-0.12531072999396597,0.145,0.157,1
Wee1,0.14941190814436017,-0.33815883099245436,0.018,0.023,1
Dmxl1,0.14963147987302716,0.15769934017544074,0.103,0.093,1
Zfp287,0.14982080411345428,-0.18702509282582813,0.062,0.071,1
Cblb,0.14982679792417833,-0.10932655266283664,0.197,0.211,1
Idh1,0.15029847839443874,0.3984487299070203,0.015,0.011,1
Phc2,0.15041387146900526,-0.11457209135257207,0.145,0.158,1
Btbd11,0.15063375779310306,-0.31415026510473254,0.023,0.028,1
Rsph9,0.15072026698629068,0.47085722543507114,0.013,0.009,1
Gabpb2,0.1507259311730857,-0.11599946392661042,0.123,0.135,1
Map2k5,0.15079672656683257,-0.13522425215306955,0.069,0.079,1
Atrn,0.15121068783666597,0.2651821990435561,0.036,0.03,1
Ifi211,0.15140663064490073,-0.44314025666770807,0.014,0.018,1
Gm20939,0.15164104207109397,-0.38089181598098687,0.014,0.018,1
Trim8,0.1516724040364253,0.16225910549624478,0.183,0.171,1
Cep68,0.15176638161304634,-0.3511444725869346,0.023,0.029,1
A830005F24Rik,0.15180977697141715,-0.5328949094260365,0.007,0.01,1
Akap10,0.1519781484746376,0.2377014626214491,0.054,0.046,1
Ccl4,0.1519814790894112,-0.5274404793339289,0.012,0.016,1
Mbd1,0.1519965471207742,0.1269028242177095,0.124,0.112,1
Baz2a,0.15203820694224643,-0.11228483966171643,0.209,0.223,1
Prkag1,0.15208774171719874,-0.11625694614113424,0.188,0.201,1
Nfat5,0.15224971366566237,0.1577821371016812,0.117,0.106,1
Havcr2,0.1526860741946697,-0.36203278872967104,0.012,0.016,1
Etv6,0.1526981061348314,0.13357271608356402,0.146,0.134,1
Kat5,0.15326339295668906,-0.18561124026178044,0.06,0.068,1
Dis3l2,0.15337808769679587,-0.16366109976031762,0.063,0.072,1
Egr2,0.1539132674169757,-0.13216524683107655,0.044,0.052,1
Atg7,0.15392507740455091,-0.24622560233911672,0.053,0.061,1
Sun2,0.15397017850610467,0.11075662823955867,0.252,0.238,1
Sik3,0.15397406352185988,0.12609254896985078,0.126,0.114,1
Bccip,0.15401181540826803,0.12658480480919376,0.206,0.192,1
Coq10a,0.15416709429361944,-0.1950252706696527,0.052,0.06,1
Med29,0.1541891690909382,-0.15745130521167283,0.129,0.141,1
Zfp677,0.15437843909742474,-0.28813467506113355,0.035,0.042,1
Abhd6,0.15439596486282134,0.2323959530650237,0.05,0.042,1
Ttc7b,0.1546291183111015,-0.43398554152458946,0.014,0.019,1
Flcn,0.15471220828170976,0.2029570644294605,0.054,0.047,1
Tgoln1,0.15496963223302854,-0.18034519879736033,0.17,0.182,1
Atpif1,0.15512725233149674,0.1038134832717954,0.428,0.411,1
Gskip,0.1552129844483818,-0.10208608573927247,0.127,0.14,1
Ralgapb,0.15525304614037402,-0.2443039984127866,0.049,0.057,1
Zfp146,0.15540179285627326,0.18937417353346708,0.085,0.076,1
Magi2,0.1554172462796598,0.32890779665394376,0.024,0.019,1
Gm30177,0.15598751963457302,0.4475247216044469,0.013,0.01,1
Platr15,0.15609496843116594,0.38065941646349266,0.011,0.008,1
Ghdc,0.1562747331747972,-0.451546369544773,0.01,0.014,1
Gm7072,0.15633706441391562,0.2088716710039904,0.05,0.042,1
S100pbp,0.1563458084463168,-0.23442578736266295,0.054,0.062,1
Ethe1,0.15649539647468794,0.17743555823670265,0.092,0.082,1
Gtf2f2,0.15673541265407975,-0.14322220790284002,0.094,0.104,1
Cab39,0.15679959106720345,0.11909211657211305,0.297,0.284,1
Rfc5,0.1568328075335863,-0.19139127620191365,0.061,0.069,1
Atg2a,0.15706316544384102,0.15359050791757145,0.096,0.086,1
Zbtb6,0.15728058728326436,-0.2634342344328102,0.023,0.029,1
Cul9,0.15734779245712288,0.4198904521531306,0.021,0.016,1
Xpo7,0.15749394331015984,-0.14799495820975928,0.083,0.093,1
Rnf219,0.15771031990672138,-0.26920285905075847,0.047,0.054,1
Gm28112,0.15775191238326014,0.41951034543485033,0.018,0.014,1
Mphosph10,0.1577544978965464,0.18135060824008598,0.124,0.113,1
Mrgbp,0.15796189784763315,0.11222624758526534,0.095,0.085,1
Ccnf,0.15799242696377316,-0.2866557461352217,0.016,0.021,1
Nsrp1,0.15859916161141208,-0.1495106114172846,0.132,0.144,1
Hus1,0.15869001156189816,0.38137521654807927,0.024,0.019,1
Gm15326,0.15897905050037014,-0.47400122037246817,0.009,0.012,1
Akap8,0.1589875888997314,0.11498179862437086,0.187,0.173,1
Mtap,0.1590600622356343,-0.15689014178288163,0.086,0.096,1
Ocrl,0.1590766556011301,0.3217657274099235,0.027,0.022,1
Mtmr10,0.15914971247285642,-0.3962323621154722,0.014,0.019,1
Kntc1,0.1593127821824799,-0.44314025666770807,0.007,0.011,1
Men1,0.15942114576376376,0.2724714595381137,0.043,0.036,1
Rbm15b,0.15948499782263423,0.17415510683588176,0.066,0.057,1
Myd88,0.1597774862554125,-0.1218409240656908,0.122,0.133,1
Map4k2,0.1597838456770687,-0.10375876680893947,0.203,0.217,1
Rps6kb2,0.1598046202474936,0.11432551438206495,0.08,0.071,1
Usp21,0.159852788169549,0.2030849005946136,0.061,0.053,1
Nudt5,0.1601036530274415,0.16822968650664416,0.086,0.076,1
Gm45552,0.16028073462972336,-0.19339418509072548,0.032,0.038,1
Mcm7,0.160281908780796,-0.2136832435861531,0.094,0.104,1
Dlat,0.1602836633222017,0.15485771026149298,0.092,0.083,1
1810013L24Rik,0.16030181512588906,0.17369703569665074,0.094,0.084,1
Hmgcl,0.1604227596761253,-0.1996810069921593,0.099,0.109,1
Akirin2,0.16045625196557797,0.1992856221747923,0.051,0.043,1
Dnah7a,0.1605592956591731,0.39731676041710084,0.024,0.019,1
Gm10143,0.1605767211568488,-0.5190891099010067,0.011,0.015,1
Pik3ip1,0.16057739387601863,-0.17875823362833865,0.061,0.07,1
Slc35e4,0.1607013900135325,0.4753727065575637,0.012,0.008,1
Tnfsf9,0.16070444381854124,0.31808694503182533,0.024,0.019,1
Elof1,0.16078294237229837,-0.1449486910517246,0.201,0.213,1
Mterf1a,0.1608529830672574,-0.13667303219136073,0.073,0.083,1
Pdhx,0.16113778293316275,-0.27916452155658167,0.036,0.043,1
Blzf1,0.16117297439551456,-0.23319676192214,0.026,0.032,1
Nsun7,0.16122535554686965,0.41951034543485033,0.019,0.014,1
Lpar6,0.16126243562777853,-0.2062963830046729,0.063,0.072,1
Spata5,0.16127069284183526,-0.17436580010356018,0.061,0.07,1
Slc36a4,0.16143045884553803,0.3928547134337981,0.028,0.022,1
Cit,0.16159780372782787,-0.4328764869862649,0.017,0.022,1
Fbrsl1,0.16206513074772996,-0.15980205391217472,0.07,0.079,1
Ube2e3,0.16232337199524133,0.1980468971123992,0.069,0.06,1
Bckdk,0.16234268394635198,-0.1359846003067129,0.118,0.13,1
Gpr107,0.16237356733226935,-0.17223442004996015,0.087,0.097,1
Napsa,0.1624048469723696,0.16575375318906804,0.019,0.014,1
